ItemID;Name;ItemType;ItemTypeDisplayName;Description;ItemClass;TradingCategory;TradingFamily;TradingGroup;BindOnPickup;BindOnEquip;GearScoreOverride;MinGearScore;MaxGearScore;Tier;ItemStatsRef;GrantsHWMBump;IgnoreNameChanges;CanHavePerks;CanReplaceGem;Perk1;Perk2;Perk3;Perk4;Perk5;PerkBucket1;PerkBucket2;PerkBucket3;PerkBucket4;PerkBucket5;ForceRarity;RequiredLevel;UseTypeAffix;UseMaterialAffix;UseMagicAffix;IconCaptureGroup;UiItemClass;RDyeSlotDisabled;GDyeSlotDisabled;BDyeSlotDisabled;ADyeSlotDisabled;ArmorAppearanceM;ArmorAppearanceF;WeaponAppearanceOverride;ConfirmDestroy;ConfirmBeforeUse;ConsumeOnUse;PrefabPath;HousingTags;IconPath;HiResIconPath;MaxStackSize;DeathDropPercentage;Nonremovable;IsMissionItem;IsUniqueItem;ContainerLevel;ContainerGS;IsSalvageable;SalvageResources;IsRepairable;RepairDustModifier;RepairRecipe;CraftingRecipe;RepairGameEventID;SalvageGameEventID;SalvageAchievement;RepairTypes;IngredientCategories;IngredientBonusPrimary;IngredientBonusSecondary;IngredientGearScoreBaseBonus;IngredientGearScoreMaxBonus;ExtraBonusItemChance;Durability;DurabilityDmgOnDeath;DestroyOnBreak;Weight;AcquisitionNotificationId;AudioPickup;AudioPlace;AudioUse;AudioCreated;AudioDestroyed;MannequinTag;SoundTableID;WarboardGatherStat;WarboardDepositStat;Notes;HideInLootTicker;HideFromRewardOpenPopup
ItemPattern_Swashbuckler_Pants;@ItemPattern_Swashbuckler_Pants;Armor;@ui_itemtypedescription_normal_legs_slot;@MediumLegs_UndeadBerserkerT2_Description;EquippableLegs+Armor+Medium;Apparel;SlotLegs;ArmorMedium;false;true;600;500;600;5;MediumLegs_Balanced;;false;true;true;;;;;;CraftingAttributeBucketT5;PerkBucket_CraftedPerkBucketRollT5Bucket3;CraftingGemSlotChanceT5;PerkBucket_CraftedPerkBucketRollT5Bucket4;PerkBucket_CraftedPerkBucketRollT5Bucket5;4;0;true;true;true;0;UI_Armor;false;false;false;false;m_undeadBerserker_legs;f_undeadBerserker_legs;;;false;false;;;lyshineui/images/icons/items/Armor/m_undeadBerserker_legs.png;lyshineui/images/icons/items_hires/m_undeadBerserker_legs.png;1;0;false;false;;0;0;true;true;true;4;SalvageLarge_LeatherT5;SalvageLarge_LeatherT5;;;;;;0;0;0;0;;750;0.11999999731779099;false;40;0;Play_UI_Pickup_Leather;Play_UI_Drop_Leather;Play_UI_Use_Leather;Play_UI_Created_Leather;;;;;;;;false
GypsumRed;@GypsumRed_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumRed_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumRed.png;lyshineui/images/icons/items_hires/GypsumRed.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumBlue;@GypsumBlue_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumBlue_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumBlue.png;lyshineui/images/icons/items_hires/GypsumBlue.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumGreen;@GypsumGreen_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumGreen_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumGreen.png;lyshineui/images/icons/items_hires/GypsumGreen.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumBlack;@GypsumBlack_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumBlack_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumBlack.png;lyshineui/images/icons/items_hires/GypsumBlack.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumYellow;@GypsumYellow_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumYellow_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumYellow.png;lyshineui/images/icons/items_hires/GypsumYellow.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumOrange;@GypsumOrange_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumOrange_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumOrange.png;lyshineui/images/icons/items_hires/GypsumOrange.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumPurple;@GypsumPurple_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumPurple_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumPurple.png;lyshineui/images/icons/items_hires/GypsumPurple.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumWhite;@GypsumWhite_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumWhite_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumWhite.png;lyshineui/images/icons/items_hires/GypsumWhite.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
GypsumOrb;@GypsumOrb_MasterName;Resource;@ui_itemtypedescription_resource;@GypsumOrb_Description;Resource;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/GypsumOrb.png;lyshineui/images/icons/items_hires/GypsumOrb.png;10000;0;false;false;;0;0;false;false;false;0;;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Head;@CastGypsum_Head_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Head_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Head.png;lyshineui/images/icons/items_hires/CastGypsum_Head.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastHead;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Chest;@CastGypsum_Chest_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Chest_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Chest.png;lyshineui/images/icons/items_hires/CastGypsum_Chest.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastChest;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Hands;@CastGypsum_Hands_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Hands_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Hands.png;lyshineui/images/icons/items_hires/CastGypsum_Hands.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastHands;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Legs;@CastGypsum_Legs_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Legs_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Legs.png;lyshineui/images/icons/items_hires/CastGypsum_Legs.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastLegs;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Feet;@CastGypsum_Feet_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Feet_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Feet.png;lyshineui/images/icons/items_hires/CastGypsum_Feet.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastFeet;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Sword;@CastGypsum_Sword_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Sword_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Sword.png;lyshineui/images/icons/items_hires/CastGypsum_Sword.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastSword;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_GreatAxe;@CastGypsum_GreatAxe_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_GreatAxe_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_GreatAxe.png;lyshineui/images/icons/items_hires/CastGypsum_GreatAxe.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastGreatAxe;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_WarHammer;@CastGypsum_WarHammer_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_WarHammer_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_WarHammer.png;lyshineui/images/icons/items_hires/CastGypsum_WarHammer.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastWarHammer;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Rapier;@CastGypsum_Rapier_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Rapier_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Rapier.png;lyshineui/images/icons/items_hires/CastGypsum_Rapier.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastRapier;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Hatchet;@CastGypsum_Hatchet_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Hatchet_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Hatchet.png;lyshineui/images/icons/items_hires/CastGypsum_Hatchet.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastHatchet;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Bow;@CastGypsum_Bow_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Bow_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Bow.png;lyshineui/images/icons/items_hires/CastGypsum_Bow.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastBow;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Musket;@CastGypsum_Musket_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Musket_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Musket.png;lyshineui/images/icons/items_hires/CastGypsum_Musket.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastMusket;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_LifeStaff;@CastGypsum_LifeStaff_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_LifeStaff_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_LifeStaff.png;lyshineui/images/icons/items_hires/CastGypsum_LifeStaff.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastLifeStaff;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_FireStaff;@CastGypsum_FireStaff_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_FireStaff_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_FireStaff.png;lyshineui/images/icons/items_hires/CastGypsum_FireStaff.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastFireStaff;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_IceGauntlet;@CastGypsum_IceGauntlet_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_IceGauntlet_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_IceGauntlet.png;lyshineui/images/icons/items_hires/CastGypsum_IceGauntlet.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastIceGauntlet;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_VoidGauntlet;@CastGypsum_VoidGauntlet_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_VoidGauntlet_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_VoidGauntlet.png;lyshineui/images/icons/items_hires/CastGypsum_VoidGauntlet.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastVoidGauntlet;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Shield;@CastGypsum_Shield_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Shield_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Shield.png;lyshineui/images/icons/items_hires/CastGypsum_Shield.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastShield;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Spear;@CastGypsum_Spear_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Spear_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Spear.png;lyshineui/images/icons/items_hires/CastGypsum_Spear.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastSpear;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Ring;@CastGypsum_Ring_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Ring_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Ring.png;lyshineui/images/icons/items_hires/CastGypsum_Ring.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastRing;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Amulet;@CastGypsum_Amulet_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Amulet_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Amulet.png;lyshineui/images/icons/items_hires/CastGypsum_Amulet.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastAmulet;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
CastGypsum_Earring;@CastGypsum_Earring_MasterName;Resource;@ui_itemtypedescription_resource;@CastGypsum_Earring_Description;Resource+LootContainer;;;;true;false;0;0;0;5;;;false;false;false;;;;;;;;;;;3;0;false;false;false;;UI_Rewards;false;false;false;false;;;;;false;false;;;lyshineui/images/icons/items/Resource/CastGypsum_Earring.png;lyshineui/images/icons/items_hires/CastGypsum_Earring.png;10000;0;false;false;;60;600;true;true;false;0;[LTID]ItemCastEarring;;;;;;;0;0;0;0;;0;0;false;1;0;Play_UI_Pickup_Stone;Play_UI_Drop_Stone;Play_UI_Use_Stone;Play_UI_Created_Stone;;;;;;;;false
1hLongswordCastT5;@1hLongswordDropT2_MasterName;Weapon;@ui_itemtypedescription_sword;@1hLongswordDropT5_Description;Weapon+EquippableMainHand+Sword+Melee;;;;true;false;0;500;600;5;SwordT5;;false;true;true;;;;;;CastAttributeSwordT5;PerkBucket_CastPerkBucketRollT5Bucket2;CastGemSlotChanceT5Bucket3;PerkBucket_CastPerkBucketRollT5Bucket4;PerkBucket_CastPerkBucketRollT5Bucket5;0;0;true;true;true;Longsword;UI_Weapon;false;false;true;false;;;1hLongswordDropT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/1hLongswordDropT5.png;lyshineui/images/icons/items_hires/1hLongswordDropT5.png;1;0;false;false;;0;0;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;0;0;0;0;;3000;0.11999999731779099;false;54;0;Play_UI_Pickup_Sword;Play_UI_Drop_Sword;Play_UI_Use_Sword;Play_UI_Created_Sword;Play_UI_item_broken;;;;;;;false
1hThrowingAxeCastT5;@1hThrowingAxeDropT2_MasterName;Weapon;@ui_itemtypedescription_hatchet;@1hThrowingAxeDropT5_Description;Weapon+EquippableMainHand+Hatchet+Melee;;;;true;false;0;500;600;5;HatchetT5;;false;true;true;;;;;;CastAttributeHatchetT5;PerkBucket_CastPerkBucketRollT5Bucket2;CastGemSlotChanceT5Bucket3;PerkBucket_CastPerkBucketRollT5Bucket4;PerkBucket_CastPerkBucketRollT5Bucket5;0;0;true;true;true;ThrowingAxe;UI_Weapon;false;false;true;false;;;1hThrowingAxeDropT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/1hThrowingAxeDropT5.png;lyshineui/images/icons/items_hires/1hThrowingAxeDropT5.png;1;0;false;false;;0;0;true;false;true;4;SalvageSmall_MetalT5;SalvageSmall_MetalT5;;SalvageCoinGrantT5;;;;0;0;0;0;;3000;0.11999999731779099;false;54;0;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;;false
2hWarhammerCastT5;@2hWarhammerDropT5_MasterName;Weapon;@ui_itemtypedescription_warhammer;@2hWarhammerDropT5_Description;Weapon+EquippableTwoHand+2HHammer+Melee;;;;true;false;0;500;600;5;2HHammerT5;;false;true;true;;;;;;CastAttributeWarhammerT5;PerkBucket_CastPerkBucketRollT5Bucket2;CastGemSlotChanceT5Bucket3;PerkBucket_CastPerkBucketRollT5Bucket4;PerkBucket_CastPerkBucketRollT5Bucket5;0;0;true;true;true;WarHammer;UI_Weapon;false;true;true;false;;;2hWarhammerDropT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hWarhammerDropT5.png;lyshineui/images/icons/items_hires/2hWarhammerDropT5.png;1;0;false;false;;0;0;true;false;true;4;SalvageLarge_MetalT5;SalvageLarge_MetalT5;;SalvageCoinGrantT5;;;;0;0;0;0;;3000;0.11999999731779099;false;130;0;Play_UI_Pickup_Axe;Play_UI_Drop_Axe;Play_UI_Use_Axe;Play_UI_Created_Axe;Play_UI_item_broken;;;;;;;false
2hBowCastT5;@2hBowDropT5_MasterName;Weapon;@ui_itemtypedescription_bow;@2hBowDropT5_Description;Weapon+EquippableTwoHand+Bow+Ranged;;;;true;false;0;500;600;5;BowT5;;false;true;true;;;;;;CastAttributeBowT5;PerkBucket_CastPerkBucketRollT5Bucket2;CastGemSlotChanceT5Bucket3;PerkBucket_CastPerkBucketRollT5Bucket4;PerkBucket_CastPerkBucketRollT5Bucket5;0;0;true;true;true;Bow;UI_Weapon;false;true;true;false;;;2hBowDropT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hBowDropT5.png;lyshineui/images/icons/items_hires/2hBowDropT5.png;1;0;false;false;;0;0;true;false;true;4;SalvageSmall_TimberT5;SalvageSmall_TimberT5;;SalvageCoinGrantT5;;;;0;0;0;0;;3000;0.11999999731779099;false;126;0;Play_UI_Pickup_Bow;Play_UI_Drop_Bow;Play_UI_Use_Bow;Play_UI_Created_Bow;Play_UI_item_broken;;;;;;;false
2hMusketCastT5;@2hMusketDropT5_MasterName;Weapon;@ui_itemtypedescription_musket;@2hMusketDropT5_Description;Weapon+EquippableTwoHand+Musket+Ranged;;;;true;false;0;500;600;5;MusketT5;;false;true;true;;;;;;CastAttributeMusketT5;PerkBucket_CastPerkBucketRollT5Bucket2;CastGemSlotChanceT5Bucket3;PerkBucket_CastPerkBucketRollT5Bucket4;PerkBucket_CastPerkBucketRollT5Bucket5;0;0;true;true;true;Musket;UI_Weapon;false;false;false;false;;;2hMusketDropT5;;false;false;Items/Weapons/weapon;;lyshineui/images/icons/items/Weapon/2hMusketDropT5.png;lyshineui/images/icons/items_hires/2hMusketDropT5.png;1;0;false;false;;0;0;true;false;true;4;SalvageLarge_MetalT5;SalvageLarge_MetalT5;;SalvageCoinGrantT5;;;;0;0;0;0;;3000;0.11999999731779099;false;134;0;Play_UI_Pickup_Firearm;Play_UI_Drop_Firearm;Play_UI_Use_Firearm;Play_UI_Created_Firearm;Play_UI_item_broken;;;;;;;false
