Level;Health;HealthRate;Stamina;StaminaRate;Mana;ManaRate;CDR;CastSpeed;EquipLoad;NumAttuneSlots;Encumbrance;AbsFalling;DefStandard;DefSlash;DefThrust;DefStrike;DefMagic;DefFire;DefLightning;DefCorruption;ResFrostbite;ResPoison;ResBleed;ResDisease;ResCurse;HealScaling;ScalingValue;ModifierValue;ModifierValueSum;EquipAbilities
487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.424699783325195;0.7799999713897705;521.2349853515625;
488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.440299987792969;0.7799999713897705;522.0150146484375;
489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.455900192260742;0.7799999713897705;522.7949829101562;
490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.471500396728516;0.7799999713897705;523.5750122070312;
491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.487099647521973;0.7799999713897705;524.35498046875;
492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.502699851989746;0.7799999713897705;525.135009765625;
493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.51830005645752;0.7799999713897705;525.9149780273438;
494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.533900260925293;0.7799999713897705;526.6950073242188;
495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.549500465393066;0.7799999713897705;527.4749755859375;
496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.565099716186523;0.7799999713897705;528.2550048828125;
497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.580699920654297;0.7799999713897705;529.0349731445312;
498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.59630012512207;0.7799999713897705;529.8150024414062;
499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.611900329589844;0.7799999713897705;530.594970703125;
500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015599999576807022;10.6274995803833;0.7799999713897705;531.375;
