VariantID;StartMesh;StartMat;GatherableEntryID;GatheringRadius;InteractionRadius;DetectableRadius;DepletedVFX;DepletedVFX_Pos;DepletedMesh;DepletedMat;DepletedSpawnVariant;StartMeshLOD;AmbientType;ShowOnCompass;CompassIcon;TradeskillIconUnlockType;MarkerRadius;AllowGatheringInGameModes;InteractionMarker_Offset_X;InteractionMarker_Offset_Y;InteractionMarker_Offset_Z
PineTree_b_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.5899999737739563;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_b_wint01_cuttrunk;180;PineTree;0;;;3.5999999046325684;;0;0;0
PineTree_c_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodMedium;0.41999998688697815;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_c_wint01_cuttrunk;180;PineTree;0;;;3.299999952316284;;0;0;0
PineTree_d_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodSmall;0.23999999463558197;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_d_wint01_cuttrunk;100;PineTree;0;;;3.299999952316284;;0;0;0
PineTree_e_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodSmall;0.1599999964237213;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_e_wint01_cuttrunk;80;PineTree;0;;;3.299999952316284;;0;0;0
PineTree_f_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_f.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodTiny;0.05999999865889549;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_F;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_f.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_f_wint01_cuttrunk;65;PineTree;0;;;3.299999952316284;;0;0;0
PineTree_thin_a_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_thin_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.8199999928474426;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_thin_a_wint01_cuttrunk;180;PineTree;0;;;3.5999999046325684;;0;0;0
PineTree_thin_b_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_thin_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.6000000238418579;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_thin_b_wint01_cuttrunk;180;PineTree;0;;;3.299999952316284;;0;0;0
PineTree_thin_c_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_thin_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;TreeHardwoodMedium;0.4099999964237213;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Pine\jav_fst_pinetree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Pine\JAV_Fst_PineTree_A_Wint01_mat.mtl;PineTree_thin_c_wint01_cuttrunk;180;PineTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_a_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.6499999761581421;2.5;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_Full_a_wint01_cuttrunk;90;PoplarTree;0;;;4;;0;0;0
PoplarTree_Full_b_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.550000011920929;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_Full_b_wint01_cuttrunk;90;PoplarTree;0;;;3.5999999046325684;;0;0;0
PoplarTree_Full_c_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodMedium;0.2800000011920929;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_Full_c_wint01_cuttrunk;75;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_d_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodSmall;0.14000000059604645;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_Full_d_wint01_cuttrunk;70;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_e_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodTiny;0.05000000074505806;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_Full_e_wint01_cuttrunk;55;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Thin_a_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.6499999761581421;2.4000000953674316;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_a_wint01_thincut;70;PoplarTree;0;;;3.9000000953674316;;0;0;0
PoplarTree_Thin_b_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.550000011920929;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_b_wint01_thincut;65;PoplarTree;0;;;3.5999999046325684;;0;0;0
PoplarTree_Thin_c_wint01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;TreeHardwoodMedium;0.2800000011920929;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Wint01_mat.mtl;PoplarTree_c_wint01_thincut;60;PoplarTree;0;;;3.299999952316284;;0;0;0
BeechTree_a_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodLarge;0.8500000238418579;2.5;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_a_spri01_cuttrunk;45;BeechTree;0;;;4;;0;0;0
BeechTree_b_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodLarge;0.44999998807907104;2.200000047683716;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_b_spri01_cuttrunk;51;BeechTree;0;;;3.700000047683716;;0;0;0
BeechTree_ba_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ba.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodMedium;0.25;2.200000047683716;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ba.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_ba_spri01_cuttrunk;50;BeechTree;0;;;3.700000047683716;;0;0;0
BeechTree_ca_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ca.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodMedium;0.1599999964237213;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ca.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_ca_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
BeechTree_cb_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cb.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodSmall;0.10000000149011612;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cb.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_cb_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
BeechTree_cc_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cc.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodSmall;0.10000000149011612;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cc.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_cc_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
BeechTree_cd_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cd.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodSmall;0.11999999731779099;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cd.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_cd_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
BeechTree_d_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodSmall;0.07999999821186066;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_d_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
BeechTree_e_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;TreeHardwoodTiny;0.009999999776482582;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Beech\JAV_Fst_BeechTree_Spri01_mat.mtl;BeechTree_e_spri01_cuttrunk;50;BeechTree;0;;;3.299999952316284;;0;0;0
OakTree_a_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodHuge;2;4.199999809265137;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_a_spri01_cuttrunk;190;OakTree;0;;;5.699999809265137;;0;0;0
OakTree_b_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodLarge;1;2.700000047683716;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_b_spri01_cuttrunk;150;OakTree;0;;;4.199999809265137;;0;0;0
OakTree_c_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodLarge;0.6000000238418579;2.200000047683716;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_c_spri01_cuttrunk;150;OakTree;0;;;3.700000047683716;;0;0;0
OakTree_d_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodMedium;0.4699999988079071;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_d_spri01_cuttrunk;150;OakTree;0;;;3.299999952316284;;0;0;0
OakTree_e_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodSmall;0.30000001192092896;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_e_spri01_cuttrunk;100;OakTree;0;;;3.299999952316284;;0;0;0
OakTree_f_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_f.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;TreeHardwoodTiny;0.28999999165534973;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Oak\jav_fst_oaktree_stump_f.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Oak\JAV_Fst_OakTree_Spri01_mat.mtl;OakTree_f_spri01_cuttrunk;120;OakTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_a_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodLarge;0.6499999761581421;2.5;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_Full_a_spri01_cuttrunk;90;PoplarTree;0;;;4;;0;0;0
PoplarTree_Full_b_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodLarge;0.550000011920929;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_Full_b_spri01_cuttrunk;90;PoplarTree;0;;;3.5999999046325684;;0;0;0
PoplarTree_Full_c_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodMedium;0.2800000011920929;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_Full_c_spri01_cuttrunk;75;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_d_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodSmall;0.14000000059604645;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_D;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_d.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_Full_d_spri01_cuttrunk;70;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Full_e_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodTiny;0.05000000074505806;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_E;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_e.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_Full_e_spri01_cuttrunk;55;PoplarTree;0;;;3.299999952316284;;0;0;0
PoplarTree_Thin_a_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodLarge;0.6499999761581421;2.4000000953674316;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_a_spri01_thincut;70;PoplarTree;0;;;3.9000000953674316;;0;0;0
PoplarTree_Thin_b_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodLarge;0.550000011920929;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_b_spri01_thincut;65;PoplarTree;0;;;3.5999999046325684;;0;0;0
PoplarTree_Thin_c_spri01;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;TreeHardwoodMedium;0.2800000011920929;1.7999999523162842;2;Gatherable_Tree.Demolish.Break_Tree_C;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf;Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_Spri01_mat.mtl;PoplarTree_c_spri01_thincut;60;PoplarTree;0;;;3.299999952316284;;0;0;0
TablePineTree_a_wint01;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_a.cgf;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\JAV_Mtn_TablePineTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.8199999928474426;2.4000000953674316;2;Gatherable_Tree.Demolish.Break_Tree_A;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_a.cgf;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\JAV_Mtn_TablePineTree_A_Wint01_mat.mtl;TablePineTree_a_wint01_cuttrunk;180;PineTree;0;;;3.9000000953674316;;0;0;0
TablePineTree_b_wint01;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_b.cgf;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\JAV_Mtn_TablePineTree_A_Wint01_mat.mtl;TreeHardwoodLarge;0.5899999737739563;2.0999999046325684;2;Gatherable_Tree.Demolish.Break_Tree_B;0.699999988079071;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_b.cgf;Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\JAV_Mtn_TablePineTree_A_Wint01_mat.mtl;TablePineTree_b_wint01_cuttrunk;180;PineTree;0;;;3.5999999046325684;;0;0;0
