MissionID;MissionTier;ObjectiveID;IsCustomObjective;CategoricalProgressionId;IsPvpMission;AvailableTerritoryId;RequiredFaction;RequiredFortControlStatus;ReturnToGiverOverride;IsSettlementValidDestination;IsOutpostValidDestination;TaskKillContributionOverride;TaskKillContributionQtyOverride;TerritoryIDOverride;POITagOverride;TaskGiveAndTakeItemOverride;TaskHaveAndReturnItemsOverride;TaskHaveAndReturnItemsQtyOverride;TaskHaveAndReturnItemsDropProbabilityOverride;TaskHaveAndReturnChestDropProbabilityOverride;TaskHaveAndReturnItemsItemsDropVCOverride;LootTagOverride;PauseAndClearLootOnTaskCompleteOverride;TurninDistance;TaskTimerOverride;SuccessGameEventIdOverride;FailureGameEventIdOverride;TitleOverride;DescriptionOverride;ImagePath;MissionGoalType;ProviderDistanceLimit;MinLevel;MaxLevel;RequiredTradeskill;TradeskillLevel;Enabled;DevName;VCLevelRange;RecommendedGroupSize;PatrolDuration;PatrolPoi1;PatrolPoi2;PatrolPoi3;PatrolPoi4;GrantRewardsToOriginTerritory;ReleaseVersionOverride;ReleaseEventTagsOverride;OverrideLocation
Fetch_pirate_fort_40017_8_Coffman's Redoubt;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;pirate_fort_40017;;Fetch_corrupted_fort_40315_MI_NavigationCompass;8;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;18;0;;0;0;Coffman's Redoubt;14-16;0;0;;;;;false;;;
Fetch_ancient_lookout_40009_1_Pyrgos Nao;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;ancient_lookout_40009;;Fetch_corrupted_farm_2_40103_MI_FaysCauldron;1;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Explore;990;12;0;;0;0;Pyrgos Nao;20-23;0;0;;;;;false;;;
Fetch_ancient_ruins_40020_4_Saircor;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;ancient_ruins_40020;;Fetch_ancient_bridge_40121_MI_Sundial;4;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Explore;990;12;0;;0;0;Saircor;17-19;0;0;;;;;false;;;
Fetch_ancient_lighthouse_40008_5_Elafry Pyrgo;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;ancient_lighthouse_40008;;Fetch_abandoned_village_40210_MI_OuroborosCharm;5;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Explore;990;12;0;;0;0;Elafry Pyrgo;20-23;0;0;;;;;false;;;
Fetch_haunted_village_40012_5_Sleepy Tallow;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;haunted_village_40012;;Fetch_abandoned_village_40263_MI_BezoarStones;5;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm2.png;Explore;990;12;0;;0;0;Sleepy Tallow;22;0;0;;;;;false;;;
Fetch_shipwreck_40018_1_Renovatio;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;shipwreck_40018;;Fetch_Undead_Bastion_MI_RedsHerring;1;0;100;;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;17;0;;0;0;Renovatio;23-25;0;0;;;;;false;;;
Fetch_pirate_town_40016_11_Nyhart's Anchorage;1;M_fetch_location;false;;false;9;;0;true;false;false;;0;0;pirate_town_40016;;Fetch_bear_den_40138_MI_SkeletonKeys;11;0;100;;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;17;0;;0;0;Nyhart's Anchorage;23-25;0;0;;;;;false;;;
Kill_1_Wolf_greywolf_den_30131;1;M_killx_location;false;;false;12;;0;true;false;false;Wolf;1;0;greywolf_den_30131;;;0;0;0;;;false;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;1;0;;0;0;Bayhowl Burrow;7-9;0;0;;;;;false;;;
Kill_6_Withered_witheredfarm_2_30104;1;M_killx_location;false;;false;12;;0;true;false;false;Withered;6;0;witheredfarm_2_30104;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Crone's Rest;7-9;0;0;;;;;false;;;
Kill_10_Undead_Undead_Bastion_30203;1;M_killx_location;false;;false;12;;0;true;false;false;Undead;10;0;Undead_Bastion_30203;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
Kill_10_Withered_withered_mines_30112;1;M_killx_location;false;;false;12;;0;true;false;false;Withered;10;0;withered_mines_30112;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Mines de Miclot;14-15;0;0;;;;;false;;;
Kill_10_Withered_withered_farm_1_30118;1;M_killx_location;false;;false;12;;0;true;false;false;Withered;10;0;withered_farm_1_30118;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Reedwater Fishery;8-11;0;0;;;;;false;;;
Kill_9_Withered_withered_farm_30116;1;M_killx_location;false;;false;12;;0;true;false;false;Withered;9;0;withered_farm_30116;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Arruda Ranch;9-14;0;0;;;;;false;;;
Kill_1_Undead_Pistoleer_Named_00_Undead_Bastion_30203;1;M_killx_location;false;;false;12;;0;true;false;false;Undead_Pistoleer_Named_00;1;0;Undead_Bastion_30203;;;0;0;0;;;false;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_assasinate_location_title;@M_assasinate_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
Kill_1_Wolf_alphawolf_den_30109;1;M_killx_location;false;;false;12;;0;true;false;false;Wolf;1;0;alphawolf_den_30109;;;0;0;0;;;false;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;10;0;;0;0;Alpha Wolf Den;15-18;0;0;;;;;false;;;
Kill_1_Wolf_alphawolf_den_40117;1;M_killx_location;false;;false;12;;0;true;false;false;Wolf;1;0;alphawolf_den_40117;;;0;0;0;;;false;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;10;0;;0;0;Alpha Wolf Den;15-18;0;0;;;;;false;;;
Kill_8_Undead_undead_bastion_30127;1;M_killx_location;false;;false;12;;0;true;false;false;Undead;8;0;undead_bastion_30127;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;12;0;;0;0;Brigand Bastion;15-22;0;0;;;;;false;;;
Kill_8_Ancient_ancient_ruins_30119;1;M_killx_location;false;;false;12;;0;true;false;false;Ancient;8;0;ancient_ruins_30119;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Achernar;16-19;0;0;;;;;false;;;
Kill_8_Ancient_ancient_ruins_30121;1;M_killx_location;false;;false;12;;0;true;false;false;Ancient;8;0;ancient_ruins_30121;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Antares;16-19;0;0;;;;;false;;;
Kill_3_Ancient_ancient_lookout_40108;1;M_killx_location;false;;false;12;;0;true;false;false;Ancient;3;0;ancient_lookout_40108;;;0;0;0;;;false;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Ancient Lookout Hydrus;16-20;0;0;;;;;false;;;
Kill_10_Undead_undead_shipwreck_30102;1;M_killx_location;false;;false;12;;0;true;false;false;Undead;10;0;undead_shipwreck_30102;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;15;0;;0;0;Abadier's Anger;21-22;0;0;;;;;false;;;
Kill_10_Undead_undead_bastion_30126;1;M_killx_location;false;;false;12;;0;true;false;false;Undead;10;0;undead_bastion_30126;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;15;0;;0;0;Nautilus of Nunez;21-25;0;0;;;;;false;;;
Kill_10_Undead_undead_shipwreck_30101;1;M_killx_location;false;;false;12;;0;true;false;false;Undead;10;0;undead_shipwreck_30101;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;16;0;;0;0;The Montore Expedition;22-24;0;0;;;;;false;;;
Kill_1_Bear_bear_den_30107;1;M_killx_location;false;;false;12;;0;true;false;false;Bear;1;0;bear_den_30107;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Kill;3000;34;0;;0;0;Bear Den;40;0;0;;;;;false;;;
Kill_1_Bear_bear_den_40139;1;M_killx_location;false;;false;12;;0;true;false;false;Bear;1;0;bear_den_40139;;;0;0;0;;;false;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Kill;3000;34;0;;0;0;Bear Den;40;0;0;;;;;false;;;
KT_greywolf_den_30131_Wolf_Bayhowl Burrow;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;greywolf_den_30131;;KT_greywolf_den_30131_MI_JarofLeeches;1;100;0;Wolf;;true;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;1;0;;0;0;Bayhowl Burrow;7-9;0;0;;;;;false;;;
KT_witheredfarm_2_30104_Withered_Crone's Rest;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;witheredfarm_2_30104;;KT_witheredfarm_2_30104_MI_HagStones;6;100;0;Withered;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Crone's Rest;7-9;0;0;;;;;false;;;
KT_Undead_Bastion_30203_Undead_Traitor's Hold;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;Undead_Bastion_30203;;KT_Undead_Bastion_MI_RedsHerring;10;100;0;Undead;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
KT_withered_mines_30112_Withered_Mines de Miclot;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;withered_mines_30112;;KT_withered_mines_30112_MI_GamblersDice;10;100;0;Withered;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Mines de Miclot;14-15;0;0;;;;;false;;;
KT_withered_farm_1_30118_Withered_Reedwater Fishery;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;withered_farm_1_30118;;KT_withered_farm_1_30118_MI_AeternumSpice;10;100;0;Withered;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Reedwater Fishery;8-11;0;0;;;;;false;;;
KT_withered_farm_30116_Withered_Arruda Ranch;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;withered_farm_30116;;KT_withered_farm_30116_MI_CorruptedRelic;9;100;0;Withered;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Kill;990;1;0;;0;0;Arruda Ranch;9-14;0;0;;;;;false;;;
KT_Undead_Bastion_30203_Undead_Pistoleer_Named_00_Traitor's Hold;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;Undead_Bastion_30203;;KT_Undead_Bastion_MI_AeternumMateria;1;100;0;Undead_Pistoleer_Named_00;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
KT_alphawolf_den_30109_Wolf_Alpha Wolf Den;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;alphawolf_den_30109;;KT_alphawolf_den_30109_MI_IronCompass;1;100;0;Wolf;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;10;0;;0;0;Alpha Wolf Den;15-18;0;0;;;;;false;;;
KT_alphawolf_den_40117_Wolf_Alpha Wolf Den;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;alphawolf_den_40117;;KT_alphawolf_den_40117_MI_ShotExtractor;1;100;0;Wolf;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Kill;990;10;0;;0;0;Alpha Wolf Den;15-18;0;0;;;;;false;;;
KT_undead_bastion_30127_Undead_Brigand Bastion;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;undead_bastion_30127;;KT_undead_bastion_30127_MI_ChaliceofDoom;8;100;0;Undead;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;12;0;;0;0;Brigand Bastion;15-22;0;0;;;;;false;;;
KT_ancient_ruins_30119_Ancient_Achernar;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;ancient_ruins_30119;;KT_ancient_ruins_30119_MI_EssenceDistiller;8;100;0;Ancient;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Achernar;16-19;0;0;;;;;false;;;
KT_ancient_ruins_30121_Ancient_Antares;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;ancient_ruins_30121;;KT_ancient_ruins_30121_MI_ShadowyPrism;8;100;0;Ancient;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Antares;16-19;0;0;;;;;false;;;
KT_ancient_lookout_40108_Ancient_Ancient Lookout Hydrus;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;ancient_lookout_40108;;KT_ancient_lookout_40108_RivetsT5;3;100;0;Ancient;;true;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;12;0;;0;0;Ancient Lookout Hydrus;16-20;0;0;;;;;false;;;
KT_undead_shipwreck_30102_Undead_Abadier's Anger;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;undead_shipwreck_30102;;KT_undead_shipwreck_30102_MI_NavigationCompass;10;100;0;Undead;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;15;0;;0;0;Abadier's Anger;21-22;0;0;;;;;false;;;
KT_undead_bastion_30126_Undead_Nautilus of Nunez;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;undead_bastion_30126;;KT_undead_bastion_30126_MI_EarTrumpet;10;100;0;Undead;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;15;0;;0;0;Nautilus of Nunez;21-25;0;0;;;;;false;;;
KT_undead_shipwreck_30101_Undead_The Montore Expedition;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;undead_shipwreck_30101;;KT_undead_shipwreck_30101_MI_MaskofShame;10;100;0;Undead;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Kill;990;16;0;;0;0;The Montore Expedition;22-24;0;0;;;;;false;;;
KT_bear_den_30107_Bear_Bear Den;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;bear_den_30107;;KT_bear_den_30107_MI_CorruptedRelic;1;100;0;Bear;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Kill;3000;34;0;;0;0;Bear Den;40;0;0;;;;;false;;;
KT_bear_den_40139_Bear_Bear Den;1;M_killx_killtoken_location;false;;false;12;;0;true;false;false;;0;0;bear_den_40139;;KT_bear_den_40139_MI_Ancientthreads;1;100;0;Bear;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_kill_token_title;@M_kill_token_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Kill;3000;34;0;;0;0;Bear Den;40;0;0;;;;;false;;;
Fetch_witheredfarm_2_30104_7_Crone's Rest;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;witheredfarm_2_30104;;Fetch_witheredfarm_2_30104_MI_HagStones;7;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm1.png;Explore;990;1;0;;0;0;Crone's Rest;7-9;0;0;;;;;false;;;
Fetch_Undead_Bastion_30203_6_Traitor's Hold;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;Undead_Bastion_30203;;Fetch_Undead_Bastion_MI_RedsHerring;6;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
Fetch_withered_farm_1_30118_6_Reedwater Fishery;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;withered_farm_1_30118;;Fetch_withered_farm_1_30118_MI_AeternumSpice;6;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm1.png;Explore;990;1;0;;0;0;Reedwater Fishery;8-11;0;0;;;;;false;;;
Fetch_Undead_Bastion_30203_4_Traitor's Hold;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;Undead_Bastion_30203;;Fetch_Undead_Bastion_MI_AeternumMateria;4;0;100;;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;1;0;;0;0;Traitor's Hold;11-14;0;0;;;;;false;;;
Fetch_withered_mines_30112_6_Mines de Miclot;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;withered_mines_30112;;Fetch_withered_mines_30112_MI_GamblersDice;6;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_farm1.png;Explore;990;10;0;;0;0;Mines de Miclot;14-15;0;0;;;;;false;;;
Fetch_undead_bastion_30127_3_Brigand Bastion;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;undead_bastion_30127;;Fetch_undead_bastion_30127_MI_ChaliceofDoom;3;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;12;0;;0;0;Brigand Bastion;15-22;0;0;;;;;false;;;
Fetch_ancient_ruins_30121_1_Antares;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;ancient_ruins_30121;;Fetch_ancient_ruins_30121_MI_ShadowyPrism;1;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_ruins2.png;Explore;990;12;0;;0;0;Antares;16-19;0;0;;;;;false;;;
Fetch_ancient_lookout_40108_1_Ancient Lookout Hydrus;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;ancient_lookout_40108;;Fetch_ancient_lookout_40108_RivetsT5;1;0;100;;;true;;0;FactionMission_Success_R1_Sm;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_lookout1.png;Explore;990;12;0;;0;0;Ancient Lookout Hydrus;16-20;0;0;;;;;false;;;
Fetch_undead_bastion_30126_8_Nautilus of Nunez;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;undead_bastion_30126;;Fetch_undead_bastion_30126_MI_EarTrumpet;8;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;17;0;;0;0;Nautilus of Nunez;21-25;0;0;;;;;false;;;
Fetch_undead_shipwreck_30101_1_The Montore Expedition;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;undead_shipwreck_30101;;Fetch_undead_shipwreck_30101_MI_MaskofShame;1;0;100;;;true;;0;FactionMission_Success_R1_Md;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Explore;990;17;0;;0;0;The Montore Expedition;22-24;0;0;;;;;false;;;
Fetch_bear_den_40139_1_Bear Den;1;M_fetch_location;false;;false;12;;0;true;false;false;;0;0;bear_den_40139;;Fetch_bear_den_40139_MI_Ancientthreads;1;0;100;;;true;;0;FactionMission_Success_R1_Lg;FactionMission_Failure;@M_fetch_title;@M_fetch_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Explore;3000;37;0;;0;0;Bear Den;40;0;0;;;;;false;;;
Kill_9_Ancient_ancient_bridge_50215;1;M_killx_location;false;;false;13;;0;true;false;false;Ancient;9;0;ancient_bridge_50215;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;33;0;;0;0;Vega Bridge North;26-28;0;0;;;;;false;;;
Kill_7_Ancient_ancient_bridge_50212;1;M_killx_location;false;;false;13;;0;true;false;false;Ancient;7;0;ancient_bridge_50212;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;33;0;;0;0;Vega Bridge South;26-28;0;0;;;;;false;;;
Kill_8_Lost_abandoned_farm_village_50203;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;8;0;abandoned_farm_village_50203;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_farm2.png;Kill;990;33;0;;0;0;Gracewater;27-29;0;0;;;;;false;;;
Kill_8_Lost_abandoned_fishing_village_50205;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;8;0;abandoned_fishing_village_50205;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Kill;990;33;0;;0;0;Piscarian Fishery;27-29;0;0;;;;;false;;;
Kill_7_Lost_haunted_town_50216;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;7;0;haunted_town_50216;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_farm2.png;Kill;990;33;0;;0;0;Fenton Hamlet;27-30;0;0;;;;;false;;;
Kill_9_Ancient_ancient_ruins_50211;1;M_killx_location;false;;false;13;;0;true;false;false;Ancient;9;0;ancient_ruins_50211;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Kill;990;33;0;;0;0;Canopus;25-27;0;0;;;;;false;;;
Kill_10_Lost_abandoned_fishing_village_50208;1;M_killx_location;false;;false;13;;0;true;false;false;Lost;10;0;abandoned_fishing_village_50208;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_killx_location_title;@M_killx_location_desc;LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png;Kill;990;33;0;;0;0;Karburg;25-29;0;0;;;;;false;;;
Kill_1_Undead_Hunter_Named_01_haunted_town_50201;1;M_killx_location;false;;false;13;;0;true;false;false;Undead_Hunter_Named_01;1;0;haunted_town_50201;;;0;0;0;;;false;;0;FactionMission_Success_R3_Lg;FactionMission_Failure;@M_assasinate_location_title;@M_assasinate_location_desc;LyShineUI\Images\MissionImages\missionImage_village2.png;Kill;990;33;0;;0;0;Periville;25-32;0;0;;;;;false;;;
