GatherableID;DisplayName;GatheringAction;GatheringType;FinalLootTable;LootTableDefaultMaterial;MinRespawnRate;MaxRespawnRate;Tradeskill;RequiredTradeskillLevel;DepletedGatherableID;BaseGatherTime;WaitForImpact;Restriction;AlignGatherer;GameEventID;ItemRestrictionId;ItemRestrictionQuantity;ResetGatherTimeOnEndInteraction;IsLootContainer;IsDynamicPoiTarget;RequireLootItems;IconTypeUnlock;IgnoreObstructions;RequireControllingFaction;AddedStatusEffect;RequiredStatusEffect;ConsumedStatusEffect;NumRequiredToGather
DarknessMinorHiveDT1;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;1;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessMinorHiveDT2;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;2;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessMinorHiveDT3;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;3;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessMinorHiveDT4;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;4;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessMinorHiveDT5;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;5;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessMinorHiveDT6;@Darkness_Hive_DisplayName;AzothStaffHigh;AzothStaff;DarknessCorruptionCore;;900;1800;AzothStaff;5;0;12;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessCorruptedOrb;@Darkness_Orb_DisplayName;AzothStaffHigh;AzothStaff;Empty;;200;200;AzothStaff;0;0;7;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
DarknessStarterPack;@Darkness_StarterPack_DisplayName;None;None;DarknessStarterPack;;1;10;None;0;0;3;false;NoToolNecessary;true;;;;true;true;false;;;true;false;;;;0
AzothScript;@AzothScript_DisplayName;AzothStaffLow;AzothStaff;Empty;;900;1800;AzothStaff;0;0;10;false;ToolRequired;false;Gather3;;;false;false;false;;;true;false;;;;0
CorruptedWood;@CorruptedTree_DisplayName;Chopping;Chopping;CorruptedWood;;300;360;Logging;0;0;15;true;ToolRequired;true;Gather4;;;false;false;false;;;false;false;;;;0
CorruptedPlant;@CorruptedPlant_DisplayName;Cutting;Cutting;CorruptedPlant;;300;360;Harvesting;0;0;10;false;ToolRequired;false;Gather4;;;false;false;false;;;false;false;;;;0
CorruptedOre;@CorruptedVein_DisplayName;Mining;Mining;CorruptedOre;;300;360;Mining;0;0;10;true;ToolRequired;true;Gather3;;;false;false;false;;;false;false;;;;0
CorruptedSkin;@CorruptedSkin_DisplayName;Dressing;Dressing;CorruptedSkin;;300;360;Skinning;0;0;10;false;ToolRequired;true;Gather3;;;false;false;false;;;false;false;;;;0
0402_GruelBarrel;@0402_GruelBarrel;Handcrafting;None;Empty;;300;360;None;0;0;6;false;ItemRequired;true;0402_GruelBarrel_interact;0402_0401_BileSoakedMeat;1;true;false;false;;;false;false;;;;0
06_Grave;@06_Grave;None;None;Empty;;200;200;None;0;0;6;false;NoToolNecessary;true;;;;true;false;false;;;false;false;;;;0
0808_CorruptedScroll;@0808_CorruptedScroll;Handcrafting;None;Empty;;200;200;None;0;0;1;false;NoToolNecessary;true;0808_ScrollBurn_interact;;;true;true;false;;;false;false;;;;0
0802_Airshrine;@0802_Airshrine;Handcrafting;None;Empty;;200;200;None;0;0;6;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0802_Earthshrine;@0802_Earthshrine;Handcrafting;None;Empty;;200;200;None;0;0;6;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0802_Watershrine;@0802_Watershrine;Handcrafting;None;Empty;;200;200;None;0;0;6;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0802_Fireshrine;@0802_Fireshrine;Handcrafting;None;Empty;;200;200;None;0;0;6;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0803_PowderKeg;@0803_PowderKeg;Handcrafting;None;Empty;;200;200;None;0;0;6;false;ItemRequired;true;;0402_0401_BileSoakedMeat;1;true;false;false;;;false;false;;;;0
0804_AltarOfTheDeparted;@0804_AltarOfTheDeparted;Handcrafting;None;Empty;;200;300;None;0;0;6;false;ItemRequired;true;0804_AltarOfTheDeparted_interact;0804_0101_BlossomingFlower;1;true;false;false;;;false;false;;;;0
0804_GraveA;@0804_GraveA;None;None;Empty;;25;30;None;0;0;3;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0804_GraveB;@0804_GraveB;Mining;Mining;Empty;;25;30;None;0;0;25;false;ToolRequired;true;;;;true;true;false;;;false;false;;;;0
0804_Junkpile;@0804_Junkpile;ChoppingVertical;Chopping;Empty;;25;30;None;0;0;25;false;ToolRequired;true;;;;true;false;false;;;false;false;;;;0
0804_Altar;@0804_Altar;None;None;Empty;;25;30;None;0;0;3;false;NoToolNecessary;true;;;;true;false;false;;;false;false;;;;0
0804_Furniture;@0804_Furniture;Handcrafting;None;Empty;;25;30;None;0;0;3;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
0804_Tomb;@0804_Tomb;Handcrafting;None;Empty;;25;30;None;0;0;3;false;NoToolNecessary;true;;;;true;false;false;;;false;false;;;;0
0804_TombLocked;@0804_TombLocked;Handcrafting;None;Empty;;25;30;None;0;0;6;false;ItemRequired;true;;06_Hallowed_Candle;;true;false;false;;;false;false;;;;0
0804_BlueFlower;@0804_BlueFlower;None;None;Empty;;25;30;None;0;0;6;false;NoToolNecessary;true;;;;true;false;false;;;false;false;;;;0
0801_CorrDynastyAltar;@0801_CorrDynastyAltar_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;6;false;NoToolNecessary;true;0801_CorrDynastyAltar_interact;;;true;false;false;;;false;false;;;;0
06_SpectralShrine;@06_SpectralShrine;Handcrafting;None;Empty;;64000;64002;None;0;0;6;false;ItemRequired;true;;06_Hallowed_Candle;1;true;false;false;;;false;false;;;;0
0201_DirtPile;@0201_DirtPile_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0201_DirtPile_interact;;;true;true;false;;;false;false;;;;0
0202_BoneDirtPile;@0202_BoneDirtPile_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0202_BoneDirtPile_interact;;;true;true;false;;;false;false;;;;0
0203_MossPuffball;@0203_MossPuffball_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0203_MossPuffball_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselA;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselA_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselB;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselB_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselC;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselC_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselD;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselD_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselE;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselE_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselF;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselF_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselG;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselG_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselH;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselH_interact;;;true;true;false;;;false;false;;;;0
0231_WolcottsEaselI;@0231_WolcottsEasel_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0231_WolcottsEaselI_interact;;;true;true;false;;;false;false;;;;0
9801_PKTraceAbsorberA;@9801_PKTraceAbsorberA_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;ItemRequired;true;9801_PKTraceAbsorberA_interact;9801_0101_PKTraceAbsorberA;1;true;true;false;;;false;false;;;;0
9801_PKTraceAbsorberB;@9801_PKTraceAbsorberB_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;9801_PKTraceAbsorberB_interact;;;true;true;false;;;false;false;;;;0
9802_DryadTerminusPool;@9802_DryadTerminusPool_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;5;false;ItemRequired;true;9802_DryadTerminusPool_interact;9801_0101_PKTraceAbsorberB;1;true;true;false;;;false;false;;;;0
0301_BuriedChest;@0301_BuriedChest_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0301_BuriedChest_interact;;;true;true;false;;;false;false;;;;0
0301_BuriedChestA;@0301_BuriedChest_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0301_BuriedChestA_interact;;;true;true;false;;;false;false;;;;0
0302_HidingBarrel;@0302_HidingBarrel_DisplayName;None;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0302_HidingBarrel_interact;;;true;true;false;;;false;false;;;;0
0302_HidingBarrelA;@0302_HidingBarrel_DisplayName;None;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0302_HidingBarrelA_interact;;;true;true;false;;;false;false;;;;0
0303_StatueAzothOrbA;@0303_StatueAzothOrbA_DisplayName;AzothStaffLow;AzothStaff;Empty;;200;300;AzothStaff;0;0;5;false;ToolRequired;true;0303_StatueAzothOrbA_interact;;;true;true;false;;;false;false;;;;0
0304_StatueAzothOrbB;@0304_StatueAzothOrbB_DisplayName;AzothStaffLow;AzothStaff;Empty;;200;300;AzothStaff;0;0;5;false;ToolRequired;true;0304_StatueAzothOrbB_interact;;;true;true;false;;;false;false;;;;0
0305_StatueAzothOrbC;@0305_StatueAzothOrbC_DisplayName;AzothStaffLow;AzothStaff;Empty;;200;300;AzothStaff;0;0;5;false;ToolRequired;true;0305_StatueAzothOrbC_interact;;;true;true;false;;;false;false;;;;0
0306_CorrRitualPillar;@0306_CorrRitualPillar_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0306_CorrRitualPillar_interact;;;true;true;false;;;false;false;;;;0
0501_BlightNodule;@0501_BlightNodule_DisplayName;None;None;Empty;;120;130;None;0;0;4;false;NoToolNecessary;true;0501_BlightNodule_interact;;;true;true;false;;;false;false;;;;0
0502_CrystalCluster;@0502_CrystalCluster_DisplayName;Mining;None;QuestInteractable;;200;300;None;0;0;5;false;NoToolNecessary;true;0502_CrystalCluster_interact;;;true;true;false;;;false;false;;;;0
0503_DryadAltar;@0503_DryadAltar_DisplayName;Handcrafting;None;Empty;;120;180;None;0;0;6;false;NoToolNecessary;true;0503_DryadAltar_interact;;;true;false;false;;;false;false;;;;0
0504_AncientBookcase;@0504_AncientBookcase_DisplayName;Handcrafting;None;QuestInteractable;;25;30;None;0;0;6;false;NoToolNecessary;true;0504_AncientBookcase_interact;;;true;true;false;;;false;false;;;;0
0505_TowerMural;@0505_TowerMural_DisplayName;Etching;None;Empty;;25;30;None;0;0;6;false;NoToolNecessary;true;0505_TowerMural_interact;;;true;true;false;;;false;false;;;;0
0506_RelicPile;@0506_RelicPile_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;3;false;NoToolNecessary;true;0506_RelicPile_interact;;;true;true;false;;;false;false;;;;0
0507_AncientRubble;@0507_AncientRubble_DisplayName;None;None;QuestInteractable;;240;300;None;0;0;4;false;NoToolNecessary;true;0507_AncientRubble_interact;;;true;false;false;;;false;false;;;;0
0508_HeartDevice;@0508_HeartDevice_DisplayName;Handcrafting;None;QuestInteractable;;30;40;None;0;0;8;false;NoToolNecessary;true;0508_HeartDevice_interact;;;true;false;false;;;false;false;;;;0
0509_StoneTablet_00;@0509_StoneTablet_DisplayName;Handcrafting;None;QuestInteractable;;200;300;None;0;0;3;false;NoToolNecessary;true;0509_StoneTablet_00_interact;;;true;true;false;;;false;false;;;;0
0509_StoneTablet_01;@0509_StoneTablet_DisplayName;Handcrafting;None;QuestInteractable;;200;300;None;0;0;3;false;NoToolNecessary;true;0509_StoneTablet_01_interact;;;true;true;false;;;false;false;;;;0
0509_StoneTablet_02;@0509_StoneTablet_DisplayName;Handcrafting;None;QuestInteractable;;200;300;None;0;0;3;false;NoToolNecessary;true;0509_StoneTablet_02_interact;;;true;true;false;;;false;false;;;;0
0509_StoneTablet_03;@0509_StoneTablet_DisplayName;Handcrafting;None;QuestInteractable;;200;300;None;0;0;3;false;NoToolNecessary;true;0509_StoneTablet_03_interact;;;true;true;false;;;false;false;;;;0
0510_AncientMap;@0510_AncientMap_DisplayName;Handcrafting;None;QuestInteractable;;200;300;None;0;0;6;false;NoToolNecessary;true;0510_AncientMap_interact;;;true;true;false;;;false;false;;;;0
0511_PowderkegA;@0511_PowderkegA_DisplayName;None;None;Empty;;120;180;None;0;0;5;false;ItemRequired;true;0511_PowderkegA_interact;0524_0103_PrimedPowderkegA;1;true;false;false;;;false;false;;;;0
0512_PowderkegB;@0512_PowderkegB_DisplayName;None;None;Empty;;120;180;None;0;0;5;false;ItemRequired;true;0512_PowderkegB_interact;0524_0103_PrimedPowderkegB;1;true;false;false;;;false;false;;;;0
0513_LighthouseLure;@0513_LighthouseLure_DisplayName;Handcrafting;None;Empty;;120;180;None;0;0;6;false;NoToolNecessary;true;0513_LighthouseLure_interact;;;true;false;false;;;false;false;;;;0
0514_StoneWallTablet;@0514_StoneWallTablet_DisplayName;Etching;None;QuestInteractable;;200;300;None;0;0;6;false;ItemRequired;true;0514_StoneWallTablet_interact;0502_0101_ImpressionKit;1;true;true;false;;;false;false;;;;0
0517_AncientTowerDoor;@0517_AncientTowerDoor_DisplayName;Handcrafting;None;Empty;;25;30;None;0;0;4;false;ItemRequired;true;0517_AncientTowerDoor_interact;0502_0102_MedicusOrb;1;true;false;false;;;false;false;;;;0
0518_SirenMachine;@0518_SirenMachine_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;6;false;ItemRequired;true;0518_SirenMachine_interact;0504_0401_GunpowderCask;3;true;true;false;;;false;false;;;;0
0601_DirtHole;@0601_DirtHole_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0601_DirtHole_interact;;;true;true;false;;;false;false;;;;0
0601_DirtHoleB;@0601_DirtHole_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0601_DirtHoleB_interact;;;true;true;false;;;false;false;;;;0
0602_SpiceSackGreen;@0602_SpiceSackGreen_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0602_SpiceSackGreen_interact;;;true;true;false;;;false;false;;;;0
0602_SpiceSackRed;@0602_SpiceSackRed_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0602_SpiceSackRed_interact;;;true;true;false;;;false;false;;;;0
0602_SpiceSackYellow;@0602_SpiceSackYellow_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0602_SpiceSackYellow_interact;;;true;true;false;;;false;false;;;;0
0603_PrototypeAzothBomb;@0603_PrototypeAzothBomb_DisplayName;None;None;Empty;;30;50;None;0;0;4;false;ItemRequired;true;0603_PrototypeAzothBomb_interact;0605_0501_PrototypeAzothBomb;1;true;true;false;;;false;false;;;;0
0604_AncientArtifactA;@0604_AncientArtifactA_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0604_AncientArtifactA_interact;;;true;true;false;;;false;false;;;;0
0605_AncientArtifactB;@0605_AncientArtifactB_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0605_AncientArtifactB_interact;;;true;true;false;;;false;false;;;;0
0606_StripedPowderkeg;@0606_StripedPowderkeg_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0606_StripedPowderkeg_interact;;;true;true;false;;;false;false;;;;0
0607_ClothTrailA;@0607_ClothTrailA_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;0607_ClothTrailA_interact;;;true;true;false;;;false;false;;;;0
0607_ClothTrailB;@0607_ClothTrailB_DisplayName;None;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;0607_ClothTrailB_interact;;;true;true;false;;;false;false;;;;0
0607_ClothTrailC;@0607_ClothTrailC_DisplayName;None;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;0607_ClothTrailC_interact;;;true;true;false;;;false;false;;;;0
0607_ClothTrailD;@0607_ClothTrailB_DisplayName;None;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;0607_ClothTrailD_interact;;;true;true;false;;;false;false;;;;0
0607_ClothTrailE;@0607_ClothTrailC_DisplayName;None;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;0607_ClothTrailE_interact;;;true;true;false;;;false;false;;;;0
0608_SabotagedCannon;@0608_SabotagedCannon_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0608_SabotagedCannon_interact;;;true;true;false;;;false;false;;;;0
0701_AntiCorruptionBomb;@0701_AntiCorruptionBomb_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;ItemRequired;true;0701_AntiCorruptionBomb_interact;0714_0101_AntiCorruptionBomb;1;true;false;false;;;false;false;;;;0
0701_AntiCorruptionBombB;@0701_AntiCorruptionBomb_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;ItemRequired;true;0701_AntiCorruptionBombB_interact;0714_0101_AntiCorruptionBomb;1;true;false;false;;;false;false;;;;0
0702_BlightNodule;@0702_BlightNodule_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;6;false;NoToolNecessary;true;0702_BlightNodule_interact;;;true;true;false;;;false;false;;;;0
0703_BaetylusLuckstone;@0703_BaetylusLuckstone_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0703_BaetylusLuckstone_interact;;;true;true;false;;;false;false;;;;0
0901_Barley;@0901_Barley_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0901_Barley_interact;;;true;true;false;;;false;false;;;;0
0902_GunpowderCask;@0902_GunpowderCask_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0902_GunpowderCask_interact;;;true;true;false;;;false;false;;;;0
0903_HilltopHops;@0903_HilltopHops_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;0903_HilltopHops_interact;;;true;true;false;;;false;false;;;;0
0904_FishTrap;@0904_FishTrap_DisplayName;None;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0904_FishTrap_interact;;;true;true;false;;;false;false;;;;0
0905_BloodTracking_A;@0905_BloodTracking_DisplayName;None;None;Empty;;25;30;None;0;0;5;false;NoToolNecessary;true;0905_BloodTracking_A_interact;;;true;true;false;;;false;false;;;;0
0905_BloodTracking_B;@0905_BloodTracking_DisplayName;None;None;Empty;;25;30;None;0;0;5;false;NoToolNecessary;true;0905_BloodTracking_B_interact;;;true;true;false;;;false;false;;;;0
0905_BloodTracking_C;@0905_BloodTracking_DisplayName;None;None;Empty;;25;30;None;0;0;5;false;NoToolNecessary;true;0905_BloodTracking_C_interact;;;true;true;false;;;false;false;;;;0
0905_BloodTracking_D;@0905_BloodTracking_DisplayName;None;None;Empty;;25;30;None;0;0;5;false;NoToolNecessary;true;0905_BloodTracking_D_interact;;;true;true;false;;;false;false;;;;0
0906_CargoSupplies;@0906_CargoSupplies_DisplayName;Handcrafting;None;Empty;;25;30;None;0;0;7;false;NoToolNecessary;true;0906_CargoSupplies_interact;;;true;true;false;;;false;false;;;;0
0907_SabotagedCannon;@0907_SabotagedCannon_DisplayName;None;None;Empty;;200;300;None;0;0;6;false;NoToolNecessary;true;0907_SabotagedCannon_interact;;;true;true;false;;;false;false;;;;0
0908_Magnetite;@0908_Magnetite_DisplayName;None;None;Empty;;200;300;None;0;0;6;false;NoToolNecessary;true;0908_Magnetite_interact;;;true;true;false;;;false;false;;;;0
1001_LightningTrap;@1001_LightningTrap_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1001_LightningTrap_interact;;;true;true;false;;;false;false;;;;0
1002_AncientRelic;@1002_AncientRelic_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1002_AncientRelic_interact;;;true;true;false;;;false;false;;;;0
1003_PirateFigurehead;@1003_PirateFigurehead_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1003_PirateFigurehead_interact;;;true;true;false;;;false;false;;;;0
1101_SilverOrb;@1101_SilverOrb_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1101_SilverOrb_interact;;;true;true;false;;;false;false;;;;0
1102_StoneOrb;@1102_StoneOrb_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1102_StoneOrb_interact;;;true;true;false;;;false;false;;;;0
1103_CopperOrb;@1103_CopperOrb_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1103_CopperOrb_interact;;;true;true;false;;;false;false;;;;0
1104_MedallionChest;@1104_MedallionChest_DisplayName;Handcrafting;None;Empty;;120;180;None;0;0;6;false;NoToolNecessary;true;1104_MedallionChest_interact;1105_0202_MedallionCofferKey;1;true;true;false;;;false;false;;;;0
1105_CorruptedTotem;@1105_CorruptedTotem_DisplayName;Chopping;Chopping;Empty;;200;300;None;0;0;15;true;ToolRequired;true;1105_CorruptedTotem_interact;;;true;true;false;;;false;false;;;;0
1201_JamJar;@1201_JamJar_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1201_JamJar_interact;;;true;true;false;;;false;false;;;;0
1202_AncientArtifact;@1202_AncientArtifact_DisplayName;None;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1202_AncientArtifact_interact;;;true;true;false;;;false;false;;;;0
1203_HoneyLore;@1203_HoneyLore_DisplayName;None;None;Empty;;200;300;None;0;0;1;false;NoToolNecessary;true;1203_HoneyLore_interact;;;true;true;false;;;false;false;;;;0
1301_ForgingTongs;@1301_ForgingTongs_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1301_ForgingTongs_interact;;;true;true;false;;;false;false;;;;0
1302_ForgingBellows;@1302_ForgingBellows_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1302_ForgingBellows_interact;;;true;true;false;;;false;false;;;;0
1303_ForgingHammer;@1303_ForgingHammer_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1303_ForgingHammer_interact;;;true;true;false;;;false;false;;;;0
1304_EctoplasmA;@1304_EctoplasmA_DisplayName;None;None;Empty;;200;300;None;0;0;3;false;NoToolNecessary;true;1304_EctoplasmA_interact;;;true;true;false;;;false;false;;;;0
1304_EctoplasmB;@1304_EctoplasmB_DisplayName;None;None;Empty;;200;300;None;0;0;3;false;NoToolNecessary;true;1304_EctoplasmB_interact;;;true;true;false;;;false;false;;;;0
1304_EctoplasmC;@1304_EctoplasmC_DisplayName;None;None;Empty;;200;300;None;0;0;3;false;NoToolNecessary;true;1304_EctoplasmC_interact;;;true;true;false;;;false;false;;;;0
1304_EctoplasmD;@1304_EctoplasmD_DisplayName;None;None;Empty;;200;300;None;0;0;3;false;NoToolNecessary;true;1304_EctoplasmD_interact;;;true;true;false;;;false;false;;;;0
1305_CursedAltar;@1305_CursedAltar_DisplayName;None;None;Empty;;200;300;None;0;0;6;false;ItemRequired;true;1305_CursedAltar_interact;1303_1310_SweetIncense;1;true;true;false;;;false;false;;;;0
1401_BlightTinctureBomb;@1401_BlightTinctureBomb_DisplayName;None;None;Empty;;40;50;None;0;0;6;false;ItemRequired;true;1401_BlightTinctureBomb_interact;1403_0401_BlightTinctureBomb;1;true;false;false;;;false;false;;;;0
1402_CorruptedOre;@1402_CorruptedOre_DisplayName;Mining;Mining;Empty;;200;300;None;0;0;8;true;ToolRequired;true;1402_CorruptedOre_interact;;;true;true;false;;;false;false;;;;0
1403_WyrdwoodGrowth;@1403_WyrdwoodGrowth_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;4;false;NoToolNecessary;true;1403_WyrdwoodGrowth_interact;;;true;true;false;;;false;false;;;;0
SliceSwap_Instanced;@SliceSwap_EmptyString_DisplayName;None;None;Empty;;30;31;None;0;0;2.5;false;NoToolNecessary;true;;;;true;true;false;;;false;false;;;;0
SliceSwap_NonInstanced;@SliceSwap_EmptyString_DisplayName;None;None;Empty;;30;31;None;0;0;2.5;false;NoToolNecessary;true;;;;true;false;false;;;false;false;;;;0
MSQ_ShipsLocker;@MSQ_ShipsLocker_DisplayName;None;None;Empty;;200;300;None;0;0;2.5;false;NoToolNecessary;true;0904_MSQ_AllThatRemainsGather1_success;;;true;true;false;;;false;false;;;;0
MSQ_Flag;@MSQ_Flag_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0904_MSQ_AllThatRemainsGather2_success;;;true;true;false;;;false;false;;;;0
MSQ_0001_ShipFlagStern;@MSQ_Flag_DisplayName;Handcrafting;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;false;MSQ_0001_ShipFlagStern_interact;;;true;true;false;;;false;false;;;;0
MSQ_0002_ShipFlagBow;@MSQ_Flag_DisplayName;None;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;MSQ_0002_ShipFlagBow_interact;;;true;true;false;;;false;false;;;;0
MSQ_SalvagePile_A;@MSQ_SalvagePile_A_DisplayName;None;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;0904_MSQ_AllThatRemainsGather3_success;;;true;true;false;;;false;false;;;;0
MSQ_SalvagePile_B;@MSQ_SalvagePile_B_DisplayName;None;None;Empty;;200;300;None;0;0;6;false;NoToolNecessary;true;0904_MSQ_AllThatRemainsGather4_success;;;true;true;false;;;false;false;;;;0
MSQ_SalvagePile_C;@MSQ_SalvagePile_C_DisplayName;None;None;Empty;;200;300;None;0;0;7;false;NoToolNecessary;true;0904_MSQ_AllThatRemainsGather5_success;;;true;true;false;;;false;false;;;;0
MSQ_OldStoneRemembers_Interact;@MSQ_OldStoneRemembers_Interact;Handcrafting;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;9908_MSQ_OldStoneRemembers;;;true;true;false;;;false;false;;;;0
MSQ_0008_AncientPlaqueA;@MSQ_0008_AncientPlaqueA_DisplayName;Etching;None;Empty;;200;300;None;0;0;5;false;NoToolNecessary;true;MSQ_0008_AncientPlaqueA_interact;;;true;true;false;;;false;false;;;;0
