VitalsCategoryID;DisplayName;Icon;LocationHint;LocStringGenerationHelper;GroupVitalsCategoryId;IsNamed;IsDynamicPoiTarget;MtlOverride;FemaleMtlOverride
Skeleton_Archer_58;@VC_Skeleton_Archer_58;;;<string key="VC_Skeleton_Archer_58">Skeleton_Archer_58</string>;Generic;false;false;;
Skeleton_Archer_61_ELITE;@VC_Skeleton_Archer_61_ELITE;;;<string key="VC_Skeleton_Archer_61_ELITE">Skeleton_Archer_61_ELITE</string>;;false;false;;
Skeleton_Archer_DG_Everfall_00;@VC_Skeleton_Archer_DG_Everfall_00;;;<string key="VC_Skeleton_Archer_DG_Everfall_00">Skeleton_Archer_DG_Everfall_00</string>;Starstone;false;false;;
Skeleton_Archer_DG_Reekwater_00;@VC_Skeleton_Archer_DG_Reekwater_00;;;<string key="VC_Skeleton_Archer_DG_Reekwater_00">Skeleton_Archer_DG_Reekwater_00</string>;Lazarus_Well;false;false;;
Skeleton_Archer_MSQ_11;@VC_Skeleton_Archer_MSQ_11;;;<string key="VC_Skeleton_Archer_MSQ_11">Skeleton_Archer_MSQ_11</string>;;false;false;;
Skeleton_Archer_Named_DG_Reekwater_00;@VC_Skeleton_Archer_Named_DG_Reekwater_00;;;<string key="VC_Skeleton_Archer_Named_DG_Reekwater_00">Skeleton_Archer_Named_DG_Reekwater_00</string>;Lazarus_Well;true;true;;
Skeleton_Archer_NWSW;@VC_Skeleton_Archer_NWSW;;;<string key="VC_Skeleton_Archer_NWSW">Skeleton_Archer_NWSW</string>;Starfallen;false;false;;
Skeleton_Club_04NW07;@VC_Skeleton_Club_04NW07;;;<string key="VC_Skeleton_Club_04NW07">Skeleton_Club_04NW07</string>;Arcturian;false;false;;
Skeleton_Club_06SW02;@VC_Skeleton_Club_06SW02;;;<string key="VC_Skeleton_Club_06SW02">Skeleton_Club_06SW02</string>;Starstream;false;false;;
Skeleton_Club_06SW03;@VC_Skeleton_Club_06SW03;;;<string key="VC_Skeleton_Club_06SW03">Skeleton_Club_06SW03</string>;Moonshadow;false;false;;
Skeleton_Club_06SW07b;@VC_Skeleton_Club_06SW07b;;;<string key="VC_Skeleton_Club_06SW07b">Skeleton_Club_06SW07b</string>;Fallswatch;false;false;;
Skeleton_Club_07SM07;@VC_Skeleton_Club_07SM07;;;<string key="VC_Skeleton_Club_07SM07">Skeleton_Club_07SM07</string>;Rockruins;false;false;;
Skeleton_Club_09FL06;@VC_Skeleton_Club_09FL06;;;<string key="VC_Skeleton_Club_09FL06">Skeleton_Club_09FL06</string>;Tutelary;false;false;;
Skeleton_Club_09FL08;@VC_Skeleton_Club_09FL08;;;<string key="VC_Skeleton_Club_09FL08">Skeleton_Club_09FL08</string>;Brightbeacon;false;false;;
Skeleton_Club_10;@VC_Skeleton_Club_10;;;<string key="VC_Skeleton_Club_10">Skeleton_Club_10</string>;Generic;false;false;;
Skeleton_Club_10WS04;@VC_Skeleton_Club_10WS04;;;<string key="VC_Skeleton_Club_10WS04">Skeleton_Club_10WS04</string>;Mossbone;false;false;;
Skeleton_Club_11;@VC_Skeleton_Club_11;;;<string key="VC_Skeleton_Club_11">Skeleton_Club_11</string>;Generic;false;false;;
Skeleton_Club_12;@VC_Skeleton_Club_12;;;<string key="VC_Skeleton_Club_12">Skeleton_Club_12</string>;Generic;false;false;;
Skeleton_Club_12MB02;@VC_Skeleton_Club_12MB02;;;<string key="VC_Skeleton_Club_12MB02">Skeleton_Club_12MB02</string>;Celestial;false;false;;
Skeleton_Club_12MB08;@VC_Skeleton_Club_12MB08;;;<string key="VC_Skeleton_Club_12MB08">Skeleton_Club_12MB08</string>;Verdant;false;false;;
Skeleton_Club_13;@VC_Skeleton_Club_13;;;<string key="VC_Skeleton_Club_13">Skeleton_Club_13</string>;Generic;false;false;;
Skeleton_Club_13WF02;@VC_Skeleton_Club_13WF02;;;<string key="VC_Skeleton_Club_13WF02">Skeleton_Club_13WF02</string>;Starbound;false;false;;
Skeleton_Club_13WF02a;@VC_Skeleton_Club_13WF02a;;;<string key="VC_Skeleton_Club_13WF02a">Skeleton_Club_13WF02a</string>;Northstar;false;false;;
Skeleton_Club_13WF02b;@VC_Skeleton_Club_13WF02b;;;<string key="VC_Skeleton_Club_13WF02b">Skeleton_Club_13WF02b</string>;Starbound;false;false;;
Skeleton_Club_13WF05;@VC_Skeleton_Club_13WF05;;;<string key="VC_Skeleton_Club_13WF05">Skeleton_Club_13WF05</string>;Skysworn;false;false;;
Skeleton_Club_14;@VC_Skeleton_Club_14;;;<string key="VC_Skeleton_Club_14">Skeleton_Club_14</string>;Generic;false;false;;
Skeleton_Club_15;@VC_Skeleton_Club_15;;;<string key="VC_Skeleton_Club_15">Skeleton_Club_15</string>;Generic;false;false;;
Skeleton_Club_16;@VC_Skeleton_Club_16;;;<string key="VC_Skeleton_Club_16">Skeleton_Club_16</string>;Generic;false;false;;
Skeleton_Club_17;@VC_Skeleton_Club_17;;;<string key="VC_Skeleton_Club_17">Skeleton_Club_17</string>;Generic;false;false;;
Skeleton_Club_18;@VC_Skeleton_Club_18;;;<string key="VC_Skeleton_Club_18">Skeleton_Club_18</string>;Generic;false;false;;
Skeleton_Club_19;@VC_Skeleton_Club_19;;;<string key="VC_Skeleton_Club_19">Skeleton_Club_19</string>;Generic;false;false;;
Skeleton_Club_20;@VC_Skeleton_Club_20;;;<string key="VC_Skeleton_Club_20">Skeleton_Club_20</string>;Generic;false;false;;
Skeleton_Club_21;@VC_Skeleton_Club_21;;;<string key="VC_Skeleton_Club_21">Skeleton_Club_21</string>;Generic;false;false;;
Skeleton_Club_22;@VC_Skeleton_Club_22;;;<string key="VC_Skeleton_Club_22">Skeleton_Club_22</string>;Generic;false;false;;
Skeleton_Club_23;@VC_Skeleton_Club_23;;;<string key="VC_Skeleton_Club_23">Skeleton_Club_23</string>;Generic;false;false;;
Skeleton_Club_24;@VC_Skeleton_Club_24;;;<string key="VC_Skeleton_Club_24">Skeleton_Club_24</string>;Generic;false;false;;
Skeleton_Club_25;@VC_Skeleton_Club_25;;;<string key="VC_Skeleton_Club_25">Skeleton_Club_25</string>;Generic;false;false;;
Skeleton_Club_26;@VC_Skeleton_Club_26;;;<string key="VC_Skeleton_Club_26">Skeleton_Club_26</string>;Generic;false;false;;
Skeleton_Club_27;@VC_Skeleton_Club_27;;;<string key="VC_Skeleton_Club_27">Skeleton_Club_27</string>;Generic;false;false;;
Skeleton_Club_28;@VC_Skeleton_Club_28;;;<string key="VC_Skeleton_Club_28">Skeleton_Club_28</string>;Generic;false;false;;
Skeleton_Club_29;@VC_Skeleton_Club_29;;;<string key="VC_Skeleton_Club_29">Skeleton_Club_29</string>;Generic;false;false;;
Skeleton_Club_30;@VC_Skeleton_Club_30;;;<string key="VC_Skeleton_Club_30">Skeleton_Club_30</string>;Generic;false;false;;
Skeleton_Club_31;@VC_Skeleton_Club_31;;;<string key="VC_Skeleton_Club_31">Skeleton_Club_31</string>;Generic;false;false;;
Skeleton_Club_36;@VC_Skeleton_Club_36;;;<string key="VC_Skeleton_Club_36">Skeleton_Club_36</string>;Generic;false;false;;
Skeleton_Club_37;@VC_Skeleton_Club_37;;;<string key="VC_Skeleton_Club_37">Skeleton_Club_37</string>;Generic;false;false;;
Skeleton_Club_38;@VC_Skeleton_Club_38;;;<string key="VC_Skeleton_Club_38">Skeleton_Club_38</string>;Generic;false;false;;
Skeleton_Club_39;@VC_Skeleton_Club_39;;;<string key="VC_Skeleton_Club_39">Skeleton_Club_39</string>;Generic;false;false;;
Skeleton_Club_40;@VC_Skeleton_Club_40;;;<string key="VC_Skeleton_Club_40">Skeleton_Club_40</string>;Generic;false;false;;
Skeleton_Club_41;@VC_Skeleton_Club_41;;;<string key="VC_Skeleton_Club_41">Skeleton_Club_41</string>;Generic;false;false;;
Skeleton_Club_42;@VC_Skeleton_Club_42;;;<string key="VC_Skeleton_Club_42">Skeleton_Club_42</string>;Generic;false;false;;
Skeleton_Club_43;@VC_Skeleton_Club_43;;;<string key="VC_Skeleton_Club_43">Skeleton_Club_43</string>;Generic;false;false;;
Skeleton_Club_44;@VC_Skeleton_Club_44;;;<string key="VC_Skeleton_Club_44">Skeleton_Club_44</string>;Generic;false;false;;
Skeleton_Club_45;@VC_Skeleton_Club_45;;;<string key="VC_Skeleton_Club_45">Skeleton_Club_45</string>;Generic;false;false;;
Skeleton_Club_57;@VC_Skeleton_Club_57;;;<string key="VC_Skeleton_Club_57">Skeleton_Club_57</string>;Generic;false;false;;
Skeleton_Club_DG_Everfall_00;@VC_Skeleton_Club_DG_Everfall_00;;;<string key="VC_Skeleton_Club_DG_Everfall_00">Skeleton_Club_DG_Everfall_00</string>;Starstone;false;false;;
Skeleton_Club_NWSW;@VC_Skeleton_Club_NWSW;;;<string key="VC_Skeleton_Club_NWSW">Skeleton_Club_NWSW</string>;Starfallen;false;false;;
Skeleton_Crawler;@VC_Skeleton_Crawler;;;<string key="VC_Skeleton_Crawler">Skeleton_Crawler</string>;BASE;false;false;;
Skeleton_Crawler_03GC10;@VC_Skeleton_Crawler_03GC10;;;<string key="VC_Skeleton_Crawler_03GC10">Skeleton_Crawler_03GC10</string>;Rimebone;false;false;;
Skeleton_Crawler_03GC10a;@VC_Skeleton_Crawler_03GC10a;;;<string key="VC_Skeleton_Crawler_03GC10a">Skeleton_Crawler_03GC10a</string>; Winterwalk;false;false;;
Skeleton_Crawler_03GC10b;@VC_Skeleton_Crawler_03GC10b;;;<string key="VC_Skeleton_Crawler_03GC10b">Skeleton_Crawler_03GC10b</string>;Rimespire;false;false;;
Skeleton_Crawler_03GC10c;@VC_Skeleton_Crawler_03GC10c;;;<string key="VC_Skeleton_Crawler_03GC10c">Skeleton_Crawler_03GC10c</string>;Frosttorrent;false;false;;
Skeleton_Crawler_03GC10d;@VC_Skeleton_Crawler_03GC10d;;;<string key="VC_Skeleton_Crawler_03GC10d">Skeleton_Crawler_03GC10d</string>;Windblast;false;false;;
Skeleton_Crawler_05WC02;@VC_Skeleton_Crawler_05WC02;;;<string key="VC_Skeleton_Crawler_05WC02">Skeleton_Crawler_05WC02</string>;Soulmend;false;false;;
Skeleton_Crawler_06SW03;@VC_Skeleton_Crawler_06SW03;;;<string key="VC_Skeleton_Crawler_06SW03">Skeleton_Crawler_06SW03</string>;Moonshadow;false;false;;
Skeleton_Crawler_06SW07a;@VC_Skeleton_Crawler_06SW07a;;;<string key="VC_Skeleton_Crawler_06SW07a">Skeleton_Crawler_06SW07a</string>;Valley_View;false;false;;
Skeleton_Crawler_06SW07b;@VC_Skeleton_Crawler_06SW07b;;;<string key="VC_Skeleton_Crawler_06SW07b">Skeleton_Crawler_06SW07b</string>;Fallswatch;false;false;;
Skeleton_Crawler_07SM07;@VC_Skeleton_Crawler_07SM07;;;<string key="VC_Skeleton_Crawler_07SM07">Skeleton_Crawler_07SM07</string>;Rockruins;false;false;;
Skeleton_Crawler_09FL06;@VC_Skeleton_Crawler_09FL06;;;<string key="VC_Skeleton_Crawler_09FL06">Skeleton_Crawler_09FL06</string>;Tutelary;false;false;;
Skeleton_Crawler_10;@VC_Skeleton_Crawler_10;;;<string key="VC_Skeleton_Crawler_10">Skeleton_Crawler_10</string>;;false;false;;
Skeleton_Crawler_10WS02;@VC_Skeleton_Crawler_10WS02;;;<string key="VC_Skeleton_Crawler_10WS02">Skeleton_Crawler_10WS02</string>;Mossbone;false;false;;
Skeleton_Crawler_10WS04;@VC_Skeleton_Crawler_10WS04;;;<string key="VC_Skeleton_Crawler_10WS04">Skeleton_Crawler_10WS04</string>;Mossbone;false;false;;
Skeleton_Crawler_11MD00a;@VC_Skeleton_Crawler_11MD00a;;;<string key="VC_Skeleton_Crawler_11MD00a">Skeleton_Crawler_11MD00a</string>;Drenchsky;false;false;;
Skeleton_Crawler_11MD00b;@VC_Skeleton_Crawler_11MD00b;;;<string key="VC_Skeleton_Crawler_11MD00b">Skeleton_Crawler_11MD00b</string>;Carrionstar;false;false;;
Skeleton_Crawler_11MD00e;@VC_Skeleton_Crawler_11MD00e;;;<string key="VC_Skeleton_Crawler_11MD00e">Skeleton_Crawler_11MD00e</string>;Novaguard;false;false;;
Skeleton_Crawler_11MD00f;@VC_Skeleton_Crawler_11MD00f;;;<string key="VC_Skeleton_Crawler_11MD00f">Skeleton_Crawler_11MD00f</string>;Fineseer;false;false;;
Skeleton_Crawler_11MD00g;@VC_Skeleton_Crawler_11MD00g;;;<string key="VC_Skeleton_Crawler_11MD00g">Skeleton_Crawler_11MD00g</string>;Redeye;false;false;;
Skeleton_Crawler_11MD01;@VC_Skeleton_Crawler_11MD01;;;<string key="VC_Skeleton_Crawler_11MD01">Skeleton_Crawler_11MD01</string>;Redeye;false;false;;
Skeleton_Crawler_11MD01b;@VC_Skeleton_Crawler_11MD01b;;;<string key="VC_Skeleton_Crawler_11MD01b">Skeleton_Crawler_11MD01b</string>;Redeye;false;false;;
Skeleton_Crawler_11MD01c;@VC_Skeleton_Crawler_11MD01c;;;<string key="VC_Skeleton_Crawler_11MD01c">Skeleton_Crawler_11MD01c</string>;Redeye;false;false;;
Skeleton_Crawler_11MD04a;@VC_Skeleton_Crawler_11MD04a;;;<string key="VC_Skeleton_Crawler_11MD04a">Skeleton_Crawler_11MD04a</string>;Redeye;false;false;;
Skeleton_Crawler_11MD04b;@VC_Skeleton_Crawler_11MD04b;;;<string key="VC_Skeleton_Crawler_11MD04b">Skeleton_Crawler_11MD04b</string>;Redeye;false;false;;
Skeleton_Crawler_11MD06a;@VC_Skeleton_Crawler_11MD06a;;;<string key="VC_Skeleton_Crawler_11MD06a">Skeleton_Crawler_11MD06a</string>;Redeye;false;false;;
Skeleton_Crawler_11MD06b;@VC_Skeleton_Crawler_11MD06b;;;<string key="VC_Skeleton_Crawler_11MD06b">Skeleton_Crawler_11MD06b</string>;Redeye;false;false;;
Skeleton_Crawler_11MD06c;@VC_Skeleton_Crawler_11MD06c;;;<string key="VC_Skeleton_Crawler_11MD06c">Skeleton_Crawler_11MD06c</string>;Redeye;false;false;;
Skeleton_Crawler_11MD08;@VC_Skeleton_Crawler_11MD08;;;<string key="VC_Skeleton_Crawler_11MD08">Skeleton_Crawler_11MD08</string>;Redeye;false;false;;
Skeleton_Crawler_11MD09;@VC_Skeleton_Crawler_11MD09;;;<string key="VC_Skeleton_Crawler_11MD09">Skeleton_Crawler_11MD09</string>;Redeye;false;false;;
Skeleton_Crawler_12MB02;@VC_Skeleton_Crawler_12MB02;;;<string key="VC_Skeleton_Crawler_12MB02">Skeleton_Crawler_12MB02</string>;Celestial;false;false;;
Skeleton_Crawler_12MB08;@VC_Skeleton_Crawler_12MB08;;;<string key="VC_Skeleton_Crawler_12MB08">Skeleton_Crawler_12MB08</string>;Verdant;false;false;;
Skeleton_Crawler_13WF02;@VC_Skeleton_Crawler_13WF02;;;<string key="VC_Skeleton_Crawler_13WF02">Skeleton_Crawler_13WF02</string>;Starbound;false;false;;
Skeleton_Crawler_13WF02a;@VC_Skeleton_Crawler_13WF02a;;;<string key="VC_Skeleton_Crawler_13WF02a">Skeleton_Crawler_13WF02a</string>;Northstar;false;false;;
Skeleton_Crawler_13WF02b;@VC_Skeleton_Crawler_13WF02b;;;<string key="VC_Skeleton_Crawler_13WF02b">Skeleton_Crawler_13WF02b</string>;Starbound;false;false;;
Skeleton_Crawler_13WF04;@VC_Skeleton_Crawler_13WF04;;;<string key="VC_Skeleton_Crawler_13WF04">Skeleton_Crawler_13WF04</string>;Southstar;false;false;;
Skeleton_Crawler_13WF05;@VC_Skeleton_Crawler_13WF05;;;<string key="VC_Skeleton_Crawler_13WF05">Skeleton_Crawler_13WF05</string>;Skysworn;false;false;;
Skeleton_Crawler_13WF07;@VC_Skeleton_Crawler_13WF07;;;<string key="VC_Skeleton_Crawler_13WF07">Skeleton_Crawler_13WF07</string>;Moonwake;false;false;;
Skeleton_Crawler_16;@VC_Skeleton_Crawler_16;;;<string key="VC_Skeleton_Crawler_16">Skeleton_Crawler_16</string>;Generic;false;false;;
Skeleton_Crawler_17;@VC_Skeleton_Crawler_17;;;<string key="VC_Skeleton_Crawler_17">Skeleton_Crawler_17</string>;Generic;false;false;;
Skeleton_Crawler_18;@VC_Skeleton_Crawler_18;;;<string key="VC_Skeleton_Crawler_18">Skeleton_Crawler_18</string>;Generic;false;false;;
Skeleton_Crawler_19;@VC_Skeleton_Crawler_19;;;<string key="VC_Skeleton_Crawler_19">Skeleton_Crawler_19</string>;Generic;false;false;;
Skeleton_Crawler_20;@VC_Skeleton_Crawler_20;;;<string key="VC_Skeleton_Crawler_20">Skeleton_Crawler_20</string>;Generic;false;false;;
Skeleton_Crawler_21;@VC_Skeleton_Crawler_21;;;<string key="VC_Skeleton_Crawler_21">Skeleton_Crawler_21</string>;Generic;false;false;;
Skeleton_Crawler_22;@VC_Skeleton_Crawler_22;;;<string key="VC_Skeleton_Crawler_22">Skeleton_Crawler_22</string>;Generic;false;false;;
Skeleton_Crawler_23;@VC_Skeleton_Crawler_23;;;<string key="VC_Skeleton_Crawler_23">Skeleton_Crawler_23</string>;Generic;false;false;;
Skeleton_Crawler_24;@VC_Skeleton_Crawler_24;;;<string key="VC_Skeleton_Crawler_24">Skeleton_Crawler_24</string>;Generic;false;false;;
Skeleton_Crawler_25;@VC_Skeleton_Crawler_25;;;<string key="VC_Skeleton_Crawler_25">Skeleton_Crawler_25</string>;Generic;false;false;;
Skeleton_Crawler_26;@VC_Skeleton_Crawler_26;;;<string key="VC_Skeleton_Crawler_26">Skeleton_Crawler_26</string>;Generic;false;false;;
Skeleton_Crawler_27;@VC_Skeleton_Crawler_27;;;<string key="VC_Skeleton_Crawler_27">Skeleton_Crawler_27</string>;Generic;false;false;;
Skeleton_Crawler_28;@VC_Skeleton_Crawler_28;;;<string key="VC_Skeleton_Crawler_28">Skeleton_Crawler_28</string>;Generic;false;false;;
Skeleton_Crawler_29;@VC_Skeleton_Crawler_29;;;<string key="VC_Skeleton_Crawler_29">Skeleton_Crawler_29</string>;Generic;false;false;;
Skeleton_Crawler_30;@VC_Skeleton_Crawler_30;;;<string key="VC_Skeleton_Crawler_30">Skeleton_Crawler_30</string>;Generic;false;false;;
Skeleton_Crawler_31;@VC_Skeleton_Crawler_31;;;<string key="VC_Skeleton_Crawler_31">Skeleton_Crawler_31</string>;Generic;false;false;;
Skeleton_Crawler_36;@VC_Skeleton_Crawler_36;;;<string key="VC_Skeleton_Crawler_36">Skeleton_Crawler_36</string>;Generic;false;false;;
Skeleton_Crawler_37;@VC_Skeleton_Crawler_37;;;<string key="VC_Skeleton_Crawler_37">Skeleton_Crawler_37</string>;Generic;false;false;;
Skeleton_Crawler_38;@VC_Skeleton_Crawler_38;;;<string key="VC_Skeleton_Crawler_38">Skeleton_Crawler_38</string>;Generic;false;false;;
Skeleton_Crawler_39;@VC_Skeleton_Crawler_39;;;<string key="VC_Skeleton_Crawler_39">Skeleton_Crawler_39</string>;Generic;false;false;;
Skeleton_Crawler_40;@VC_Skeleton_Crawler_40;;;<string key="VC_Skeleton_Crawler_40">Skeleton_Crawler_40</string>;Generic;false;false;;
Skeleton_Crawler_41;@VC_Skeleton_Crawler_41;;;<string key="VC_Skeleton_Crawler_41">Skeleton_Crawler_41</string>;Generic;false;false;;
Skeleton_Crawler_42;@VC_Skeleton_Crawler_42;;;<string key="VC_Skeleton_Crawler_42">Skeleton_Crawler_42</string>;Generic;false;false;;
Skeleton_Crawler_43;@VC_Skeleton_Crawler_43;;;<string key="VC_Skeleton_Crawler_43">Skeleton_Crawler_43</string>;Generic;false;false;;
Skeleton_Crawler_44;@VC_Skeleton_Crawler_44;;;<string key="VC_Skeleton_Crawler_44">Skeleton_Crawler_44</string>;Generic;false;false;;
Skeleton_Crawler_45;@VC_Skeleton_Crawler_45;;;<string key="VC_Skeleton_Crawler_45">Skeleton_Crawler_45</string>;Generic;false;false;;
Skeleton_Crawler_58;@VC_Skeleton_Crawler_58;;;<string key="VC_Skeleton_Crawler_58">Skeleton_Crawler_58</string>;Generic;false;false;;
Skeleton_Crawler_59;@VC_Skeleton_Crawler_59;;;<string key="VC_Skeleton_Crawler_59">Skeleton_Crawler_59</string>;Generic;false;false;;
Skeleton_Crawler_60;@VC_Skeleton_Crawler_60;;;<string key="VC_Skeleton_Crawler_60">Skeleton_Crawler_60</string>;Generic;false;false;;
Skeleton_Crawler_61;@VC_Skeleton_Crawler_61;;;<string key="VC_Skeleton_Crawler_61">Skeleton_Crawler_61</string>;Generic;false;false;;
Skeleton_Crawler_61_ELITE;@VC_Skeleton_Crawler_61_ELITE;;;<string key="VC_Skeleton_Crawler_61_ELITE">Skeleton_Crawler_61_ELITE</string>;;false;false;;
Skeleton_Crawler_62;@VC_Skeleton_Crawler_62;;;<string key="VC_Skeleton_Crawler_62">Skeleton_Crawler_62</string>;Generic;false;false;;
Skeleton_Crawler_9;@VC_Skeleton_Crawler_9;;;<string key="VC_Skeleton_Crawler_9">Skeleton_Crawler_9</string>;Generic;false;false;;
Skeleton_Crawler_DG_Everfall_00;@VC_Skeleton_Crawler_DG_Everfall_00;;;<string key="VC_Skeleton_Crawler_DG_Everfall_00">Skeleton_Crawler_DG_Everfall_00</string>;Starstone;false;false;;
Skeleton_Crawler_DG_Reekwater_00;@VC_Skeleton_Crawler_DG_Reekwater_00;;;<string key="VC_Skeleton_Crawler_DG_Reekwater_00">Skeleton_Crawler_DG_Reekwater_00</string>;Lazarus_Well;false;false;;
Skeleton_Crawler_NWSW;@VC_Skeleton_Crawler_NWSW;;;<string key="VC_Skeleton_Crawler_NWSW">Skeleton_Crawler_NWSW</string>;Starfallen;false;false;;
Skeleton_Mage_03GC10;@VC_Skeleton_Mage_03GC10;;;<string key="VC_Skeleton_Mage_03GC10">Skeleton_Mage_03GC10</string>;Rimebone;false;false;;
Skeleton_Mage_03GC10a;@VC_Skeleton_Mage_03GC10a;;;<string key="VC_Skeleton_Mage_03GC10a">Skeleton_Mage_03GC10a</string>;Winterwalk;false;false;;
Skeleton_Mage_03GC10b;@VC_Skeleton_Mage_03GC10b;;;<string key="VC_Skeleton_Mage_03GC10b">Skeleton_Mage_03GC10b</string>;Rimespire;false;false;;
Skeleton_Mage_03GC10c;@VC_Skeleton_Mage_03GC10c;;;<string key="VC_Skeleton_Mage_03GC10c">Skeleton_Mage_03GC10c</string>;Frosttorrent;false;false;;
Skeleton_Mage_03GC10d;@VC_Skeleton_Mage_03GC10d;;;<string key="VC_Skeleton_Mage_03GC10d">Skeleton_Mage_03GC10d</string>;Windblast;false;false;;
Skeleton_Mage_04NW07;@VC_Skeleton_Mage_04NW07;;;<string key="VC_Skeleton_Mage_04NW07">Skeleton_Mage_04NW07</string>;Arcturian;false;false;;
Skeleton_Mage_05WC02;@VC_Skeleton_Mage_05WC02;;;<string key="VC_Skeleton_Mage_05WC02">Skeleton_Mage_05WC02</string>;Soulmend;false;false;;
Skeleton_Mage_05WC09;@VC_Skeleton_Mage_05WC09;;;<string key="VC_Skeleton_Mage_05WC09">Skeleton_Mage_05WC09</string>;Starvault;false;false;;
Skeleton_Mage_06SW02;@VC_Skeleton_Mage_06SW02;;;<string key="VC_Skeleton_Mage_06SW02">Skeleton_Mage_06SW02</string>;Starstream;false;false;;
Skeleton_Mage_06SW03;@VC_Skeleton_Mage_06SW03;;;<string key="VC_Skeleton_Mage_06SW03">Skeleton_Mage_06SW03</string>;Moonshadow;false;false;;
Skeleton_Mage_06SW07a;@VC_Skeleton_Mage_06SW07a;;;<string key="VC_Skeleton_Mage_06SW07a">Skeleton_Mage_06SW07a</string>;Valley_View;false;false;;
Skeleton_Mage_06SW07b;@VC_Skeleton_Mage_06SW07b;;;<string key="VC_Skeleton_Mage_06SW07b">Skeleton_Mage_06SW07b</string>;Fallswatch;false;false;;
Skeleton_Mage_09FL06;@VC_Skeleton_Mage_09FL06;;;<string key="VC_Skeleton_Mage_09FL06">Skeleton_Mage_09FL06</string>;Tutelary;false;false;;
Skeleton_Mage_09FL08;@VC_Skeleton_Mage_09FL08;;;<string key="VC_Skeleton_Mage_09FL08">Skeleton_Mage_09FL08</string>;Brightbeacon;false;false;;
Skeleton_Mage_10WS02;@VC_Skeleton_Mage_10WS02;;;<string key="VC_Skeleton_Mage_10WS02">Skeleton_Mage_10WS02</string>;Mossbone;false;false;;
Skeleton_Mage_10WS04;@VC_Skeleton_Mage_10WS04;;;<string key="VC_Skeleton_Mage_10WS04">Skeleton_Mage_10WS04</string>;Mossbone;false;false;;
Skeleton_Mage_11MD00a;@VC_Skeleton_Mage_11MD00a;;;<string key="VC_Skeleton_Mage_11MD00a">Skeleton_Mage_11MD00a</string>;Skywashed;false;false;;
Skeleton_Mage_11MD00b;@VC_Skeleton_Mage_11MD00b;;;<string key="VC_Skeleton_Mage_11MD00b">Skeleton_Mage_11MD00b</string>;Carrionstar;false;false;;
Skeleton_Mage_11MD00e;@VC_Skeleton_Mage_11MD00e;;;<string key="VC_Skeleton_Mage_11MD00e">Skeleton_Mage_11MD00e</string>;Novaguard;false;false;;
Skeleton_Mage_11MD00f;@VC_Skeleton_Mage_11MD00f;;;<string key="VC_Skeleton_Mage_11MD00f">Skeleton_Mage_11MD00f</string>;Fineseer;false;false;;
Skeleton_Mage_11MD00g;@VC_Skeleton_Mage_11MD00g;;;<string key="VC_Skeleton_Mage_11MD00g">Skeleton_Mage_11MD00g</string>;Redeye;false;false;;
Skeleton_Mage_11MD01b;@VC_Skeleton_Mage_11MD01b;;;<string key="VC_Skeleton_Mage_11MD01b">Skeleton_Mage_11MD01b</string>;Subra;false;false;;
Skeleton_Mage_11MD04a;@VC_Skeleton_Mage_11MD04a;;;<string key="VC_Skeleton_Mage_11MD04a">Skeleton_Mage_11MD04a</string>;Izar;false;false;;
Skeleton_Mage_11MD04b;@VC_Skeleton_Mage_11MD04b;;;<string key="VC_Skeleton_Mage_11MD04b">Skeleton_Mage_11MD04b</string>;Fornax;false;false;;
Skeleton_Mage_11MD06a;@VC_Skeleton_Mage_11MD06a;;;<string key="VC_Skeleton_Mage_11MD06a">Skeleton_Mage_11MD06a</string>;Crux;false;false;;
Skeleton_Mage_11MD06b;@VC_Skeleton_Mage_11MD06b;;;<string key="VC_Skeleton_Mage_11MD06b">Skeleton_Mage_11MD06b</string>;Haedus;false;false;;
Skeleton_Mage_11MD06c;@VC_Skeleton_Mage_11MD06c;;;<string key="VC_Skeleton_Mage_11MD06c">Skeleton_Mage_11MD06c</string>;Sunadire;false;false;;
Skeleton_Mage_11MD09;@VC_Skeleton_Mage_11MD09;;;<string key="VC_Skeleton_Mage_11MD09">Skeleton_Mage_11MD09</string>;Cragsblight;false;false;;
Skeleton_Mage_11MD09a;@VC_Skeleton_Mage_11MD09a;;;<string key="VC_Skeleton_Mage_11MD09a">Skeleton_Mage_11MD09a</string>;Overpass;false;false;;
Skeleton_Mage_12MB02;@VC_Skeleton_Mage_12MB02;;;<string key="VC_Skeleton_Mage_12MB02">Skeleton_Mage_12MB02</string>;Celestial;false;false;;
Skeleton_Mage_12MB08;@VC_Skeleton_Mage_12MB08;;;<string key="VC_Skeleton_Mage_12MB08">Skeleton_Mage_12MB08</string>;Verdant;false;false;;
Skeleton_Mage_13WF02;@VC_Skeleton_Mage_13WF02;;;<string key="VC_Skeleton_Mage_13WF02">Skeleton_Mage_13WF02</string>;Starbound;false;false;;
Skeleton_Mage_13WF02a;@VC_Skeleton_Mage_13WF02a;;;<string key="VC_Skeleton_Mage_13WF02a">Skeleton_Mage_13WF02a</string>;Northstar;false;false;;
Skeleton_Mage_13WF02b;@VC_Skeleton_Mage_13WF02b;;;<string key="VC_Skeleton_Mage_13WF02b">Skeleton_Mage_13WF02b</string>;Greymist;false;false;;
