DamageID;WeaponCategory;IgnoreInvulnerable;NoReaction;IsRanged;IsAbility;AttackType;DamageType;Affliction;AddAffliction;AfflictionPercent;StatusEffect;EffectOnlyOnDamage;SurfaceImpactEffect;DeflectDamageID;CanCrit;Unblockable;AttackDealsNoDurability;NoHeadshot;NoBackstab;NoLegShots;CancelTargetHoming;DmgCoef;DmgCoefHead;DmgCoefCrit;DurabilityCostOverride;PowerLevel;BlockPowerLevel;CritPowerLevel;HitStun;BlockHitStun;CritHitStun;ImpactDistanceX;ImpactDistanceY;ImpactDistanceZ;ImpactDecayRate;BlockImpactDistanceX;BlockImpactDistanceY;BlockImpactDistanceZ;BlockImpactDecayRate;CritImpactDistanceX;CritImpactDistanceY;CritImpactDistanceZ;CritImpactDecayRate;AddDmg;StaggerDmgModifier;StaggerResistModifier;CritStaggerDmgModifier;HitRateDmgModifier;MaxHitRateDmgMod;CameraShakeID;TargetCameraShakeID;BlockCameraShakeID;BlockTargetCameraShakeID;CritCameraShakeID;CritTargetCameraShakeID;ImpactRating;BlockStaminaDmgMod;BlockAbsorptionModifier;LOSCheckVerticalAngleOffset;StunBreakoutIncrement;ThreatMultiplier;AddThreat;IsTaunt;TauntDuration;TauntThreatBoostPercentage;TauntMinimumThreatValue;UseAttackerPosForReaction
Warhammer_HeavyAttack;Warhammer_Heavy;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;0;0;25;25;25;0;0.5;0;0.699999988079071;0;0.30000001192092896;0;0;0;0.5;0;0.699999988079071;0;1.850000023841858;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;4;1.850000023841858;1;0;0;1;0;false;0;0;0;false
Warhammer_HeavyAttack_Charged;Warhammer_Heavy;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.7000000476837158;1.2999999523162842;;0;0;0;0;25;25;25;0;0.5;0;0.8999999761581421;0;0.30000001192092896;0;0.800000011920929;0;0.5;0;0.8999999761581421;0;2.4000000953674316;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;4;2.4000000953674316;1;0;0;1;0;false;0;0;0;false
Warhammer_Damage_ArmorBreaker;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.399999976158142;1.2999999523162842;;0;0;0;0;30;30;30;0;0.5;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;2.4000000953674316;1;0;0;0;WH_Hit_L3;WH_Hit_L3;WH_Hit_L1;WH_Hit_L1;WH_Hit_L4;WH_Hit_L4;3;2.4000000953674316;1;0;0;1;0;false;0;0;0;false
Warhammer_Damage_ClearOut;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.149999976158142;1.2999999523162842;;0;4;4;4;30;30;30;0;3.799999952316284;0;0.8500000238418579;0;1.5;0;0.8500000238418579;0;3.799999952316284;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;WH_Hit_L3;WH_Hit_L3;WH_Hit_L1;WH_Hit_L1;WH_Hit_L4;WH_Hit_L4;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_Damage_ClearOut_Upg;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.149999976158142;1.2999999523162842;;0;4;4;4;30;30;30;0;3.799999952316284;0;0.8500000238418579;0;1.5;0;0.8500000238418579;0;3.799999952316284;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;WH_Hit_L2;WH_Hit_L2;WH_Hit_L1;WH_Hit_L1;WH_Hit_L3;WH_Hit_L3;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_Damage_HeavyC3_Alt;Warhammer_Heavy;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;4;4;4;30;30;30;0;2.25;0;0.8500000238418579;0;1.5;0;0.800000011920929;0;2.25;0;0.8999999761581421;0;0.699999988079071;1;0;0;0;WH_Hit_L2;WH_Hit_L2;WH_Hit_L1;WH_Hit_L1;WH_Hit_L3;WH_Hit_L3;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_Damage_MightyGavel;Warhammer_Heavy;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.600000023841858;1.2999999523162842;;0;0;0;0;10;5;15;0;0.5;0;0.699999988079071;0;0.5;0;0.699999988079071;0;0.5;0;0.699999988079071;0;1;1;0;0;0;WH_Hit_L3;WH_Hit_L3;WH_Hit_L2;WH_Hit_L2;WH_Hit_L4;WH_Hit_L4;3;1;1;0;0;1;0;false;0;0;0;false
Warhammer_Damage_MightyGavel_Upg;Warhammer_Heavy;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;2;1.2999999523162842;;0;0;0;0;10;5;15;0;0.5;0;0.699999988079071;0;0.5;0;0.699999988079071;0;0.5;0;0.699999988079071;0;1.5;1;0;0;0;WH_Hit_L3;WH_Hit_L3;WH_Hit_L2;WH_Hit_L2;WH_Hit_L4;WH_Hit_L4;3;1.5;1;0;0;1;0;false;0;0;0;false
Warhammer_Damage_PathOfDestiny;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.100000023841858;1.2999999523162842;;0;0;0;0;30;25;35;0;2;0;0.8999999761581421;0;2;0;0.8500000238418579;0;2;0;0.8999999761581421;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;true
Warhammer_Damage_PathOfDestiny_L2;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.100000023841858;1.2999999523162842;;0;1;1;1;30;25;35;0;2;0;0.8999999761581421;0;2;0;0.8500000238418579;0;2;0;0.8999999761581421;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;true
Warhammer_Damage_PathOfDestiny_L3;Warhammer;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.100000023841858;1.2999999523162842;;0;1;1;1;30;25;35;0;2;0;0.8999999761581421;0;2;0;0.8500000238418579;0;2;0;0.8999999761581421;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;true
Warhammer_Damage_Shockwave;Warhammer;0;0;false;true;Ability;Strike;;0;;WarHammer_Shockwave_Stun;TRUE;Bullet;Deflect_Default;false;false;;true;false;false;false;0.800000011920929;1.2999999523162842;;0;3;3;3;30;25;30;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;6;0.15000000596046448;1500;false
Warhammer_Damage_Shockwave_L2;Warhammer;0;0;false;true;Ability;Strike;;0;;WarHammer_Shockwave_Stun;TRUE;Bullet;Deflect_Default;false;false;;true;false;false;false;0.800000011920929;1.2999999523162842;;0;3;3;3;30;25;30;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;6;0.15000000596046448;1500;false
Warhammer_Damage_Shockwave_L4;Warhammer;0;0;false;true;Ability;Strike;;0;;WarHammer_Shockwave_Stun;TRUE;Bullet;Deflect_Default;false;false;;false;false;false;false;0.800000011920929;1.2999999523162842;;0;3;3;3;30;25;30;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;true;6;0.15000000596046448;1500;false
Warhammer_Damage_WreckingBall;Warhammer_Heavy;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.2000000476837158;1.2999999523162842;;0;5;5;5;10;5;15;0;0;0;0.6000000238418579;0;0;0;0.800000011920929;0;0;0;0.6000000238418579;0;1.2000000476837158;1;0;0;0;WH_Hit_L2;WH_Hit_L2;WH_Hit_L1;WH_Hit_L1;WH_Hit_L3;WH_Hit_L3;3;1.2000000476837158;1;0;1;1;0;false;0;0;0;false
Warhammer_Damage_WreckingBall_Push;Warhammer_Heavy;0;0;false;true;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0;0;;0;5;5;5;10;5;15;0;0;0;0.6000000238418579;0;0;0;0.800000011920929;0;0;0;0.6000000238418579;0;0.699999988079071;1;0;0;0;WH_Hit_L2;WH_Hit_L2;WH_Hit_L1;WH_Hit_L1;WH_Hit_L3;WH_Hit_L3;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Warhammer_Sprinting_Attack1;Warhammer;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.5;1.2999999523162842;;0;5;2;5;45;15;45;0;0.25;0;0.8500000238418579;0;0;0;0.800000011920929;0;0.25;0;0.8500000238418579;0;1;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;4;1;1.100000023841858;0;1;1;0;false;0;0;0;false
Warhammer_Special_Attack1;Warhammer;0;0;false;false;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;5;2;5;45;15;45;0;0;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_Special_Attack2;Warhammer;0;0;false;false;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.25;1.2999999523162842;;0;4;4;4;50;40;50;0;4;0;0.800000011920929;0;1.5;0;0.800000011920929;0;4;0;0.800000011920929;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_Special_Attack3;Warhammer;0;0;false;false;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.25;1.2999999523162842;;0;8;8;8;75;40;75;0;0;0;0.8500000238418579;0;0;0;0.8999999761581421;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
Warhammer_ExhaustedAttack;Warhammer;0;0;false;false;Light;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;3;3;3;30;20;30;0;3;0;0.8500000238418579;0;0.5;0;0;0;3;0;0.8500000238418579;0;0.20000000298023224;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;-1;0.20000000298023224;1;0;1;1;0;false;0;0;0;false
2H_DemoHammer_Attack1;DemoHammer;0;0;false;false;Light;Siege;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.6000000238418579;1.2999999523162842;;0;2;2;2;25;20;25;0;2;0;0.800000011920929;0;0;0;0;0;2;0;0.800000011920929;0;1;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;1;1;0;1;1;0;false;0;0;0;false
2H_DemoHammer_Attack_Exhausted;DemoHammer;0;0;false;false;Light;Siege;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;2;2;2;25;20;25;0;2;0;0.800000011920929;0;0;0;0;0;2;0;0.800000011920929;0;0.20000000298023224;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;-1;0.20000000298023224;1;0;1;1;0;false;0;0;0;false
1H_Tool_Attack;Axe;0;0;false;false;Light;Standard;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;2;2;2;25;20;25;0;1.5;0;0.800000011920929;0;0;0;0;0;1.5;0;0.800000011920929;0;1;1;0;0;0;;;;;;;1;1;1.2000000476837158;0;1;1;0;false;0;0;0;false
2H_Tool_Attack;Axe;0;0;false;false;Light;Standard;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;3;3;3;30;25;30;0;2.5;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;2.5;0;0.8500000238418579;0;1;1;0;0;0;;;;;;;1;1;1.2000000476837158;0;1;1;0;false;0;0;0;false
1H_Attack_Exhausted;Club;0;0;false;false;Light;Standard;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;2;2;2;25;15;25;0;1.25;0;0.800000011920929;0;0;0;0;0;1.25;0;0.800000011920929;0;0.30000001192092896;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;-1;0.30000001192092896;1.2000000476837158;0;1;1;0;false;0;0;0;false
2H_Attack_Exhausted;Club;0;0;false;false;Light;Standard;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;3;3;3;30;20;30;0;3;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;3;0;0.8500000238418579;0;0.20000000298023224;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;-1;0.20000000298023224;1.2000000476837158;0;1;1;0;false;0;0;0;false
OH_Shield_Attack1;Shield;0;0;false;false;Heavy;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.800000011920929;1.2999999523162842;;0;2;2;2;50;25;50;0;4.5;0;0.8500000238418579;0;0;0;0.8999999761581421;0;4.5;0;0.8500000238418579;0;1;1.5;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;1;1;0;false;0;0;0;false
Falling_Attack;Sword;0;0;false;false;Heavy;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.5;1.2999999523162842;;0;4;4;4;35;30;35;0;3;0;0.8500000238418579;0;1.5;0;0;0;3;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
MagicGauntlet_FireProjectile;MagicFire;0;0;true;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;0.5;1;0;0;1;0;false;0;0;0;false
MagicGauntlet_FireProjectile_Charged;MagicFire;0;0;true;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;3;3;3;30;20;30;0;3;0;0.8500000238418579;0;0.5;0;0.8500000238418579;0;3;0;0.8500000238418579;0;2.299999952316284;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;2.299999952316284;1;0;1;1;0;false;0;0;0;false
MagicGauntlet_FireDash;MagicFire;0;0;false;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;3;3;3;30;20;30;0;1.5;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;1.5;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
MagicGauntlet_Combustion_AOE;MagicFire;0;0;false;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1;1.2999999523162842;;0;3;3;3;50;40;50;0;4;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;4;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
MagicGauntlet_Combustion_AOE_Charged;MagicFire;0;0;false;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;3;3;3;50;40;50;0;6;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;6;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;1;1;0;false;0;0;0;false
MagicGauntlet_Attack_Primary;MagicFire;0;0;false;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;2;2;2;25;20;25;0;1;0;0.800000011920929;0;0;0;0;0;1;0;0.800000011920929;0;0.5;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;0.5;1;0;1;1;0;false;0;0;0;false
Firestaff_PrimaryAttackC1;FireStaff_Proj;0;0;true;false;Light;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1;1;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
Firestaff_PrimaryAttackC2;FireStaff_Proj;0;0;true;false;Heavy;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.399999976158142;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;1;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;1;1.2000000476837158;0;0;1;0;false;0;0;0;false
Firestaff_PrimaryAttackC3;FireStaff_Proj;0;0;true;false;Magic;Fire;;0;;FireStaff_Pyro_DOT;1;Bullet;Deflect_Default;false;false;;true;false;false;false;1.399999976158142;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;1;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;1;1.2000000476837158;0;0;1;0;false;0;0;0;false
Firestaff_SpeedBombs;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_SpeedBombs_DMG;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_Pillar;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.340000033378601;1.2999999523162842;;0;0;0;0;20;15;20;0;1;0;0.8500000238418579;0;0;0;0.800000011920929;0;1;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_Pillar_DMG;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.6799999475479126;1.2999999523162842;;0;0;0;0;20;15;20;0;1;0;0.8500000238418579;0;0;0;0.800000011920929;0;1;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_Pillar_Mana;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.6799999475479126;1.2999999523162842;;0;0;0;0;20;15;20;0;1;0;0.8500000238418579;0;0;0;0.800000011920929;0;1;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_Siege;None;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1.2999999523162842;;0;0;0;0;30;25;35;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
Firestaff_Siege_AOE;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.399999976158142;1.2999999523162842;;0;0;0;0;30;25;35;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;true
Firestaff_Siege_DMG;MagicStaff;0;0;true;true;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;2.240000009536743;1.2999999523162842;;0;0;0;0;30;25;35;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
FireStaff_Storm;MagicStaff;0;0;true;true;MagicSpell;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.3400000035762787;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0.800000011920929;0;0;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;0.699999988079071;1;0;0;1;0;false;0;0;0;false
FireStaff_Primary;FireStaff_Proj;0;0;true;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
FireStaff_Heavy;FireStaff_Proj;0;0;true;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;0;0;20;15;20;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.6000000238418579;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.6000000238418579;1.2000000476837158;0;0;1;0;false;0;0;0;false
FireStaff_Heavy_Upgrade;FireStaff_Proj;0;0;true;false;Magic;Fire;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.399999976158142;1.2999999523162842;;0;0;0;0;20;15;20;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.6000000238418579;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.6000000238418579;1.2000000476837158;0;0;1;0;false;0;0;0;false
Firestaff_Incinerate;MagicStaff;0;0;true;true;Magic;Fire;;0;;FireStaff_Pyro_DOT;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;0;0;25;20;25;0;3;0;0.8500000238418579;0;0;0;0.800000011920929;0;2;0;0.8500000238418579;0;1;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;1;1;0;false;0;0;0;false
Firestaff_Incinerate_Damage;MagicStaff;0;0;true;true;Magic;Fire;;0;;FireStaff_Pyro_DOT;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.2999999523162842;1.2999999523162842;;0;0;0;0;25;20;25;0;3;0;0.8500000238418579;0;0;0;0.800000011920929;0;2;0;0.8500000238418579;0;1;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;1;1;0;false;0;0;0;false
Firestaff_Incinerate_COMBUST;MagicStaff;0;0;true;true;Magic;Fire;;0;;FireStaff_Pyro_DOT;;Bullet;Deflect_Default;false;false;;true;false;false;false;2.0999999046325684;1.2999999523162842;;0;0;0;0;25;20;25;0;3;0;0.8500000238418579;0;0;0;0.800000011920929;0;2;0;0.8500000238418579;0;1;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;1;1;0;false;0;0;0;false
FireStaff_FlameThrower;FlameThrower;0;1;true;true;Magic;Fire;;0;;FireStaff_Pyro_DOT;TRUE;Bullet;Deflect_Default;false;false;;false;false;false;false;0.3400000035762787;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;3;1;1;0;0;1;0;false;0;0;0;false
FireStaff_FlameThrower_DMG_Upgrade;FlameThrower;0;1;true;true;Magic;Fire;;0;;FireStaff_Pyro_DOT;TRUE;Bullet;Deflect_Default;false;false;;false;false;false;false;0.38999998569488525;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;3;1;1;0;0;1;0;false;0;0;0;false
FireStaff_FireDash;Burnout;0;0;true;true;Magic;Fire;;0;;FireStaff_Burnout_DOT;TRUE;Bullet;Deflect_Default;false;false;;false;false;false;false;1.2899999618530273;1.2999999523162842;;0;0;0;0;30;25;35;0;2;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;2;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;;;;;;;0;0.699999988079071;1;0;0;1;0;false;0;0;0;false
FireStaff_FireDash_Upgrade;Burnout;0;0;true;true;Magic;Fire;;0;;FireStaff_Burnout_DMG_DOT;TRUE;Bullet;Deflect_Default;false;false;;false;false;false;false;1.6100000143051147;1.2999999523162842;;0;0;0;0;30;25;35;0;2;0;0.8500000238418579;0;0.5;0;0.800000011920929;0;2;0;0.8500000238418579;0;0.699999988079071;1;0;0;0;;;;;;;0;0.699999988079071;1;0;0;1;0;false;0;0;0;false
LifeStaff_PrimaryAttackC1;LifeStaff_Proj;0;0;true;false;Light;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.0700000524520874;1;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_PrimaryAttackC2;LifeStaff_Proj;0;0;true;false;Heavy;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.5099999904632568;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;1;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;1;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_DivineEmbrace;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
