TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;UseGlobalStorage;EnforceLocationRequirement;TerritoryID;POITag;GameModeID;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
FM_05_PVP_PoachArea_Syndicate_first;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;;1;;;;;;FM_05_PVP_PoachArea_Syndicate_task;M_task_die_reset;;;
FM_05_PVP_PoachArea_Syndicate_task;TaskKillContribution;;0;5;;;0;0;false;true;;factionarea_50147;;;true;false;;;;;;;;;Boar_Strange_05WC09;;0;;;;;;;;;;;;;;;;;;@objective_mission_destroy_generic_at_POI;;11716.63 2769.62 46.85;0;;;;;;;;;;
FM_05_PVP_SpySpot_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_PVP_SpySpot_Syndicate_2_step_container;M_ReturnToGiver;;;
FM_05_PVP_SpySpot_Syndicate_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;;1;;;;;;FM_05_PVP_SpySpot_Syndicate_first_ordie;FM_05_PVP_SpySpot_Syndicate_task_ordie;;;
FM_05_PVP_SpySpot_Syndicate_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Syndicate_first;M_task_die_reset;;;
FM_05_PVP_SpySpot_Syndicate_first;TaskGatherItems;;0;1;FM_PVP_Syndicate_item_1;PVP_0003_DeadDropGiveItem;100;0;false;true;;factionarea_50147;;;true;false;;;;;;IO_PVP_0003_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_archive_step_1_at_POI;;11744.04 2982.72 48.73;0;;;;;;;;;;
FM_05_PVP_SpySpot_Syndicate_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Syndicate_turnin;M_task_die_reset;;;
FM_05_PVP_SpySpot_Syndicate_turnin;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Syndicate_task;FM_05_PVP_SpySpot_Syndicate_remove;;;
FM_05_PVP_SpySpot_Syndicate_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Syndicate_item_2;PVP_0002_DeadDropGiveItem;100;0;false;true;;factionarea_50148;;;true;false;;;;;;IO_PVP_0002_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_archive_step_2_at_POI;;11887.88 2804.62 56.45;0;;;;;;;;;;
FM_05_PVP_SpySpot_Syndicate_remove;TaskRemoveItem;;0;1;FM_PVP_Syndicate_item_1;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM_05_PVP_ControlSpot_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_PVP_ControlSpot_Covenant_first;M_ReturnToGiver;;;
FM_05_PVP_ControlSpot_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;;1;;;;;;FM_05_PVP_ControlSpot_Covenant_task;M_task_die_reset;;;
FM_05_PVP_ControlSpot_Covenant_task;PatrolTask;;0;0;;;0;0;false;true;;factionarea_50148;;;true;false;;;;;;;;;;;90;;;;;;;;;;;;;;;;;;@objective_mission_task_patrol_timer;;11870.23 2998.85 68.72;0;;;;;;;;;;
FM_05_PVP_PoachArea_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_PVP_PoachArea_Covenant_first;M_ReturnToGiver;;;
FM_05_PVP_PoachArea_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;;1;;;;;;FM_05_PVP_PoachArea_Covenant_task;M_task_die_reset;;;
FM_05_PVP_PoachArea_Covenant_task;TaskKillContribution;;0;5;;;0;0;false;true;;factionarea_50147;;;true;false;;;;;;;;;Boar_Strange_05WC09;;0;;;;;;;;;;;;;;;;;;@objective_mission_destroy_generic_at_POI;;11716.63 2769.62 46.85;0;;;;;;;;;;
FM_05_PVP_SpySpot_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_PVP_SpySpot_Covenant_2_step_container;M_ReturnToGiver;;;
FM_05_PVP_SpySpot_Covenant_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;;1;;;;;;FM_05_PVP_SpySpot_Covenant_first_ordie;FM_05_PVP_SpySpot_Covenant_task_ordie;;;
FM_05_PVP_SpySpot_Covenant_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Covenant_first;M_task_die_reset;;;
FM_05_PVP_SpySpot_Covenant_first;TaskGatherItems;;0;1;FM_PVP_Covenant_item_1;PVP_0001_DeadDropGiveItem;100;0;false;true;;factionarea_50147;;;true;false;;;;;;IO_PVP_0001_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_circulate_step_1_at_POI;;11737.81 2581.98 51.54;0;;;;;;;;;;
FM_05_PVP_SpySpot_Covenant_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Covenant_turnin;M_task_die_reset;;;
FM_05_PVP_SpySpot_Covenant_turnin;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_PVP_SpySpot_Covenant_task;FM_05_PVP_SpySpot_Covenant_remove;;;
FM_05_PVP_SpySpot_Covenant_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Covenant_item_2;PVP_0002_DeadDropGiveItem;100;0;false;true;;factionarea_50148;;;true;false;;;;;;IO_PVP_0002_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_circulate_step_2_at_POI;;11887.88 2804.62 56.45;0;;;;;;;;;;
FM_05_PVP_SpySpot_Covenant_remove;TaskRemoveItem;;0;1;FM_PVP_Covenant_item_1;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM_0501_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0501_tasks_first_container;M_ReturnToGiver;;;
FM_0501_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0501_leg_A_task;FM_0501_leg_B_task;FM_0501_leg_C_task;;
FM_0501_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0501_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;Stoneseep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0501_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50104;;;true;false;;;;;;;;;Cloudhulk;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0502_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0502_tasks_first_container;M_ReturnToGiver;;;
FM_0502_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0502_leg_A_task;FM_0502_leg_B_task;FM_0502_leg_C_task;;
FM_0502_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;Swampstep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0502_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;Earthward;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0502_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;Mosswater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0503_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0503_tasks_first_container;M_ReturnToGiver;;;
FM_0503_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0503_leg_A_task;FM_0503_leg_B_task;FM_0503_leg_C_task;;
FM_0503_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0503_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0503_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;Lambent;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0504_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0504_tasks_first_container;M_ReturnToGiver;;;
FM_0504_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0504_leg_A_task;FM_0504_leg_B_task;FM_0504_leg_C_task;;
FM_0504_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0504_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;Makogai;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0504_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0505_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0505_tasks_first_container;M_ReturnToGiver;;;
FM_0505_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0505_leg_A_task;FM_0505_leg_B_task;FM_0505_leg_C_task;;
FM_0505_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0505_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0505_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0506_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0506_tasks_first_container;M_ReturnToGiver;;;
FM_0506_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0506_leg_A_task;FM_0506_leg_B_task;FM_0506_leg_C_task;;
FM_0506_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0506_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0506_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0507_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0507_tasks_first_container;M_ReturnToGiver;;;
FM_0507_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0507_leg_A_task;FM_0507_leg_B_task;FM_0507_leg_C_task;;
FM_0507_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;Elite_Aeonmeer;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0507_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0507_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0501_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0501_tasks_first_container;M_ReturnToGiver;;;
FM_S_0501_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0501_leg_A_task;FM_S_0501_leg_B_task;FM_S_0501_leg_C_task;;
FM_S_0501_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0501_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;Stoneseep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0501_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50104;;;true;false;;;;;;;;;Cloudhulk;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0502_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0502_tasks_first_container;M_ReturnToGiver;;;
FM_S_0502_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0502_leg_A_task;FM_S_0502_leg_B_task;FM_S_0502_leg_C_task;;
FM_S_0502_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;Swampstep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0502_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;Earthward;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0502_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;Mosswater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0503_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0503_tasks_first_container;M_ReturnToGiver;;;
FM_S_0503_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0503_leg_A_task;FM_S_0503_leg_B_task;FM_S_0503_leg_C_task;;
FM_S_0503_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0503_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0503_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;Lambent;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0504_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0504_tasks_first_container;M_ReturnToGiver;;;
FM_S_0504_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0504_leg_A_task;FM_S_0504_leg_B_task;FM_S_0504_leg_C_task;;
FM_S_0504_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0504_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;Makogai;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0504_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0505_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0505_tasks_first_container;M_ReturnToGiver;;;
FM_S_0505_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0505_leg_A_task;FM_S_0505_leg_B_task;FM_S_0505_leg_C_task;;
FM_S_0505_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0505_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0505_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0506_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0506_tasks_first_container;M_ReturnToGiver;;;
FM_S_0506_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0506_leg_A_task;FM_S_0506_leg_B_task;FM_S_0506_leg_C_task;;
FM_S_0506_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0506_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0506_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0507_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0507_tasks_first_container;M_ReturnToGiver;;;
FM_S_0507_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0507_leg_A_task;FM_S_0507_leg_B_task;FM_S_0507_leg_C_task;;
FM_S_0507_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;Elite_Aeonmeer;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0507_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_S_0507_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0501_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0501_tasks_first_container;M_ReturnToGiver;;;
FM_C_0501_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0501_leg_A_task;FM_C_0501_leg_B_task;FM_C_0501_leg_C_task;;
FM_C_0501_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0501_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;Stoneseep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0501_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50104;;;true;false;;;;;;;;;Cloudhulk;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0502_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0502_tasks_first_container;M_ReturnToGiver;;;
FM_C_0502_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0502_leg_A_task;FM_C_0502_leg_B_task;FM_C_0502_leg_C_task;;
FM_C_0502_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;Swampstep;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0502_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;Earthward;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
